customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment,CLV_Estimated
17274,49,13,563979.67,4,5,4,454,13,Loyal Customers,845969.5050000001
17275,110,9,405272.65,2,3,3,233,8,Potential Loyalist,607908.9750000001
17276,75,9,183433.39,3,3,1,331,7,Needs Attention,275150.085
17277,90,9,665122.75,2,3,4,234,9,Potential Loyalist,997684.125
17278,41,12,587882.11,4,4,4,444,12,Loyal Customers,881823.165
17279,19,15,1024360.85,5,5,5,555,15,Champions,1536541.275
17280,42,12,631768.73,4,4,4,444,12,Loyal Customers,947653.095
17281,28,14,599758.6699999999,4,5,4,454,13,Loyal Customers,899638.0049999999
17282,232,10,148583.86,1,3,1,131,5,At Risk,222875.78999999998
17283,33,12,168919.55,4,4,1,441,9,Potential Loyalist,253379.32499999998
17284,32,8,266800.17,4,2,2,422,8,Potential Loyalist,400200.255
17285,248,8,339201.45999999996,1,2,2,122,5,Lost,508802.18999999994
17286,29,10,332531.91000000003,4,3,2,432,9,Potential Loyalist,498797.86500000005
17287,179,7,297134.44,1,2,2,122,5,Lost,445701.66000000003
17288,78,9,318612.41000000003,3,3,2,332,8,Potential Loyalist,477918.61500000005
17289,187,8,627409.71,1,2,4,124,7,Needs Attention,941114.565
17290,135,10,333103.41,2,3,2,232,7,Needs Attention,499655.11500000005
17291,134,11,246491.27000000002,2,4,2,242,8,Potential Loyalist,369736.905
17292,141,10,1037592.3300000001,2,3,5,235,10,Potential Loyalist,1556388.495
17293,192,7,195123.77,1,2,1,121,4,Lost,292685.65499999997
17294,24,10,1411009.46,5,3,5,535,13,Loyal Customers,2116514.19
17295,101,7,181231.78,2,2,1,221,5,Lost,271847.67
17296,45,3,53174.45,4,1,1,411,6,Needs Attention,79761.67499999999
17297,124,9,99299.61,2,3,1,231,6,Needs Attention,148949.41500000004
17298,135,7,179013.67,2,2,1,221,5,Lost,268520.505
17299,419,8,149820.87,1,2,1,121,4,Lost,224731.305
17300,28,14,1811769.4500000002,4,5,5,455,14,Champions,2717654.1750000003
17301,4,10,196147.33000000002,5,3,1,531,9,Potential Loyalist,294220.995
17302,62,7,80501.44,3,2,1,321,6,Needs Attention,120752.16
17303,58,8,698071.7899999999,3,2,4,324,9,Potential Loyalist,1047107.6849999998
17304,37,13,573553.57,4,5,4,454,13,Loyal Customers,860330.355
17305,27,11,571102.25,5,4,4,544,13,Loyal Customers,856653.375
17306,40,6,388344.12,4,1,3,413,8,Potential Loyalist,582516.1799999999
17307,86,13,275244.32,2,5,2,252,9,Potential Loyalist,412866.48
17308,51,13,946966.1000000001,4,5,5,455,14,Champions,1420449.1500000004
17309,128,10,688573.83,2,3,4,234,9,Potential Loyalist,1032860.7450000001
17310,137,7,148728.58000000002,2,2,1,221,5,Lost,223092.87000000002
17311,36,13,343703.38,4,5,2,452,11,Loyal Customers,515555.07
17312,377,9,612622.03,1,3,4,134,8,Potential Loyalist,918933.045
17313,115,13,396662.84,2,5,3,253,10,Potential Loyalist,594994.26
17314,15,14,225977.13,5,5,1,551,11,Loyal Customers,338965.695
17315,55,7,828983.54,3,2,5,325,10,Potential Loyalist,1243475.31
17316,148,9,837303.27,2,3,5,235,10,Potential Loyalist,1255954.905
17317,48,10,356024.43000000005,4,3,2,432,9,Potential Loyalist,534036.645
17318,65,13,249211.66999999998,3,5,2,352,10,Potential Loyalist,373817.505
17319,123,9,377262.39,2,3,2,232,7,Needs Attention,565893.585
17320,49,10,527974.6,4,3,3,433,10,Potential Loyalist,791961.8999999999
17321,18,7,200294.25,5,2,1,521,8,Potential Loyalist,300441.375
17322,6,8,281892.07,5,2,2,522,9,Potential Loyalist,422838.105
17323,39,12,556752.3,4,4,4,444,12,Loyal Customers,835128.4500000001
17324,24,8,428153.93999999994,5,2,3,523,10,Potential Loyalist,642230.9099999999
17325,245,9,282244.19,1,3,2,132,6,Needs Attention,423366.28500000003
17326,117,10,649822.22,2,3,4,234,9,Potential Loyalist,974733.33
17327,28,12,1305393.3,4,4,5,445,13,Loyal Customers,1958089.9500000002
17328,326,14,484471.75,1,5,3,153,9,Potential Loyalist,726707.625
17329,94,6,186452.6,2,1,1,211,4,Lost,279678.9
17330,76,10,768816.6799999999,3,3,4,334,10,Potential Loyalist,1153225.02
17331,144,13,189001.45,2,5,1,251,8,Potential Loyalist,283502.17500000005
17332,157,9,77430.68000000001,2,3,1,231,6,Needs Attention,116146.02000000002
17333,38,11,448730.35,4,4,3,443,11,Loyal Customers,673095.5249999999
17334,196,12,515945.79,1,4,3,143,8,Potential Loyalist,773918.6849999999
17335,125,11,723935.3899999999,2,4,4,244,10,Potential Loyalist,1085903.085
17336,275,6,66123.34,1,1,1,111,3,Lost,99185.01
17337,60,10,623442.39,3,3,4,334,10,Potential Loyalist,935163.585
17338,214,11,266811.41,1,4,2,142,7,Needs Attention,400217.115
17339,29,14,656294.29,4,5,4,454,13,Loyal Customers,984441.435
17340,97,15,603588.22,2,5,4,254,11,Loyal Customers,905382.33
17341,62,9,596558.28,3,3,4,334,10,Potential Loyalist,894837.42
17342,112,13,672815.23,2,5,4,254,11,Loyal Customers,1009222.845
17343,99,8,328702.39,2,2,2,222,6,Needs Attention,493053.585
17344,54,8,282038.9,3,2,2,322,7,Needs Attention,423058.35000000003
17345,4,15,377833.0,5,5,2,552,12,Loyal Customers,566749.5
17346,60,11,428105.27999999997,3,4,3,343,10,Potential Loyalist,642157.9199999999
17347,20,11,915599.34,5,4,5,545,14,Champions,1373399.01
17348,160,8,1150796.96,1,2,5,125,8,Potential Loyalist,1726195.44
17349,119,9,633449.7000000001,2,3,4,234,9,Potential Loyalist,950174.55
17350,430,8,258502.03,1,2,2,122,5,Lost,387753.045
17351,20,7,412982.29,5,2,3,523,10,Potential Loyalist,619473.4349999999
17352,35,9,401566.79,4,3,3,433,10,Potential Loyalist,602350.1849999998
17353,25,12,357399.04,5,4,2,542,11,Loyal Customers,536098.5599999999
17354,39,9,213889.93,4,3,1,431,8,Potential Loyalist,320834.895
17355,556,4,160395.93,1,1,1,111,3,Lost,240593.895
17356,62,9,469565.24,3,3,3,333,9,Potential Loyalist,704347.86
17357,50,13,685796.43,4,5,4,454,13,Loyal Customers,1028694.645
17358,74,13,1566290.65,3,5,5,355,13,Loyal Customers,2349435.9749999996
17359,243,10,932936.9800000001,1,3,5,135,9,Potential Loyalist,1399405.47
17360,64,14,1008981.87,3,5,5,355,13,Loyal Customers,1513472.8049999997
17361,11,9,290419.28,5,3,2,532,10,Potential Loyalist,435628.92000000004
17362,32,13,727275.75,4,5,4,454,13,Loyal Customers,1090913.625
17363,158,9,59332.56,1,3,1,131,5,At Risk,88998.84
17364,24,9,409061.23,5,3,3,533,11,Loyal Customers,613591.845
17365,62,8,157069.31,3,2,1,321,6,Needs Attention,235603.965
17366,86,7,504360.03,2,2,3,223,7,Needs Attention,756540.045
17367,299,8,183924.22,1,2,1,121,4,Lost,275886.33
17368,29,19,1160967.98,4,5,5,455,14,Champions,1741451.97
17369,46,13,706039.71,4,5,4,454,13,Loyal Customers,1059059.565
17370,96,10,453308.9,2,3,3,233,8,Potential Loyalist,679963.3500000001
17371,31,13,203026.1,4,5,1,451,10,Potential Loyalist,304539.15
17372,50,10,345988.73,4,3,2,432,9,Potential Loyalist,518983.095
17373,8,11,310961.36,5,4,2,542,11,Loyal Customers,466442.04
17374,84,12,404630.79,3,4,3,343,10,Potential Loyalist,606946.1849999999
17375,128,18,588120.12,2,5,4,254,11,Loyal Customers,882180.1799999999
17376,5,9,356837.7,5,3,2,532,10,Potential Loyalist,535256.5499999999
17377,158,15,752988.37,1,5,4,154,10,Potential Loyalist,1129482.555
17378,8,7,176535.36000000002,5,2,1,521,8,Potential Loyalist,264803.04000000004
17379,86,12,853050.32,2,4,5,245,11,Loyal Customers,1279575.4799999997
17380,162,7,475207.65,1,2,3,123,6,Needs Attention,712811.4750000001
17381,36,15,555935.61,4,5,4,454,13,Loyal Customers,833903.415
17382,14,9,281930.62,5,3,2,532,10,Potential Loyalist,422895.93
17383,228,8,511823.17,1,2,3,123,6,Needs Attention,767734.755
17384,38,11,260999.05,4,4,2,442,10,Potential Loyalist,391498.57499999995
17385,33,9,882900.3800000001,4,3,5,435,12,Loyal Customers,1324350.5700000003
17386,72,11,470182.98,3,4,3,343,10,Potential Loyalist,705274.47
17387,487,7,356514.85,1,2,2,122,5,Lost,534772.2749999999
17388,25,8,321776.08,5,2,2,522,9,Potential Loyalist,482664.12
17389,91,10,361176.5,2,3,2,232,7,Needs Attention,541764.75
17390,174,12,527073.36,1,4,3,143,8,Potential Loyalist,790610.04
17391,90,12,654271.4,2,4,4,244,10,Potential Loyalist,981407.1000000001
17392,58,17,1171496.9100000001,3,5,5,355,13,Loyal Customers,1757245.3650000002
17393,420,5,85368.97,1,1,1,111,3,Lost,128053.455
17394,137,9,369152.8,2,3,2,232,7,Needs Attention,553729.2
17395,158,10,359318.34,1,3,2,132,6,Needs Attention,538977.51
17396,185,11,1309456.4,1,4,5,145,10,Potential Loyalist,1964184.5999999999
17397,22,11,956474.65,5,4,5,545,14,Champions,1434711.9749999999
17398,113,15,398307.17,2,5,3,253,10,Potential Loyalist,597460.755
17399,342,7,68196.02,1,2,1,121,4,Lost,102294.03
17400,158,6,441514.84,1,1,3,113,5,Lost,662272.26
17401,56,11,1657855.57,3,4,5,345,12,Loyal Customers,2486783.355
17402,26,8,649553.89,5,2,4,524,11,Loyal Customers,974330.835
17403,77,11,497682.03,3,4,3,343,10,Potential Loyalist,746523.0450000002
17404,22,17,1701967.05,5,5,5,555,15,Champions,2552950.575
17405,39,11,765405.51,4,4,4,444,12,Loyal Customers,1148108.2650000001
17406,65,15,1080265.77,3,5,5,355,13,Loyal Customers,1620398.655
17407,66,10,331647.31,3,3,2,332,8,Potential Loyalist,497470.96499999997
17408,103,10,457391.28,2,3,3,233,8,Potential Loyalist,686086.92
17409,77,12,550483.7,3,4,4,344,11,Loyal Customers,825725.5499999999
17410,266,7,582012.19,1,2,4,124,7,Needs Attention,873018.2849999999
17411,57,13,568946.98,3,5,4,354,12,Loyal Customers,853420.47
17412,33,8,48379.060000000005,4,2,1,421,7,Needs Attention,72568.59000000001
17413,141,14,633051.4299999999,2,5,4,254,11,Loyal Customers,949577.1449999999
17414,24,6,296528.72000000003,5,1,2,512,8,Potential Loyalist,444793.0800000001
17415,51,7,375979.72,4,2,2,422,8,Potential Loyalist,563969.58
17416,87,10,796413.9199999999,2,3,5,235,10,Potential Loyalist,1194620.88
17417,88,8,1166524.34,2,2,5,225,9,Potential Loyalist,1749786.5100000002
17418,16,15,620478.15,5,5,4,554,14,Champions,930717.2250000001
17419,51,11,433479.61,4,4,3,443,11,Loyal Customers,650219.415
17420,17,9,649167.23,5,3,4,534,12,Loyal Customers,973750.845
17421,125,7,76025.25,2,2,1,221,5,Lost,114037.875
17422,174,10,981335.02,1,3,5,135,9,Potential Loyalist,1472002.53
17423,317,7,367178.45,1,2,2,122,5,Lost,550767.675
17424,5,9,185021.93,5,3,1,531,9,Potential Loyalist,277532.895
17425,89,10,1233484.16,2,3,5,235,10,Potential Loyalist,1850226.2399999998
17426,56,9,380614.01,3,3,2,332,8,Potential Loyalist,570921.015
17427,117,10,899917.59,2,3,5,235,10,Potential Loyalist,1349876.3849999998
17428,59,7,1081374.06,3,2,5,325,10,Potential Loyalist,1622061.09
17429,326,9,703132.8999999999,1,3,4,134,8,Potential Loyalist,1054699.3499999999
17430,68,7,292688.83999999997,3,2,2,322,7,Needs Attention,439033.25999999995
17431,175,13,573709.15,1,5,4,154,10,Potential Loyalist,860563.7250000001
17432,376,5,157286.13999999998,1,1,1,111,3,Lost,235929.20999999996
17433,93,18,662775.81,2,5,4,254,11,Loyal Customers,994163.7150000001
17434,39,13,509995.25,4,5,3,453,12,Loyal Customers,764992.875
17435,144,8,323235.39999999997,2,2,2,222,6,Needs Attention,484853.1
17436,11,10,513003.7,5,3,3,533,11,Loyal Customers,769505.55
17437,11,6,140457.99,5,1,1,511,7,Needs Attention,210686.985
17438,3,13,1193422.56,5,5,5,555,15,Champions,1790133.84
17439,18,9,237198.56,5,3,2,532,10,Potential Loyalist,355797.83999999997
17440,6,12,608136.31,5,4,4,544,13,Loyal Customers,912204.4650000001
17441,88,10,311907.26,2,3,2,232,7,Needs Attention,467860.89
17442,53,10,632507.58,3,3,4,334,10,Potential Loyalist,948761.3699999999
17443,5,13,586544.3,5,5,4,554,14,Champions,879816.4500000001
17444,93,6,61116.229999999996,2,1,1,211,4,Lost,91674.345
17445,182,11,665365.8,1,4,4,144,9,Potential Loyalist,998048.7000000001
17446,52,9,250904.58,4,3,2,432,9,Potential Loyalist,376356.87
17447,93,12,556150.74,2,4,4,244,10,Potential Loyalist,834226.11
17448,81,7,304352.29,3,2,2,322,7,Needs Attention,456528.43499999994
17449,1,14,580591.11,5,5,4,554,14,Champions,870886.665
17450,64,7,228609.36000000002,3,2,1,321,6,Needs Attention,342914.04000000004
17451,61,10,522034.02,3,3,3,333,9,Potential Loyalist,783051.03
17452,67,10,156193.5,3,3,1,331,7,Needs Attention,234290.25
17453,92,9,185476.88,2,3,1,231,6,Needs Attention,278215.32
17454,25,6,940428.1499999999,5,1,5,515,11,Loyal Customers,1410642.2249999999
17455,23,17,846948.68,5,5,5,555,15,Champions,1270423.02
17456,2,8,758677.26,5,2,4,524,11,Loyal Customers,1138015.8900000001
17457,86,13,1684147.71,2,5,5,255,12,Loyal Customers,2526221.565
17458,46,11,373407.33,4,4,2,442,10,Potential Loyalist,560110.995
17459,2,11,658160.9299999999,5,4,4,544,13,Loyal Customers,987241.3949999999
17460,68,16,932080.99,3,5,5,355,13,Loyal Customers,1398121.4849999999
17461,474,9,1063291.35,1,3,5,135,9,Potential Loyalist,1594937.0250000001
17462,518,7,330928.35,1,2,2,122,5,Lost,496392.52499999997
17463,52,8,168682.19999999998,4,2,1,421,7,Needs Attention,253023.3
17464,136,14,393397.2,2,5,3,253,10,Potential Loyalist,590095.8
17465,520,7,225441.33000000002,1,2,1,121,4,Lost,338161.995
17466,29,9,470713.33999999997,4,3,3,433,10,Potential Loyalist,706070.01
17467,20,5,183018.56,5,1,1,511,7,Needs Attention,274527.83999999997
17468,23,5,392552.81,5,1,3,513,9,Potential Loyalist,588829.2150000001
17469,62,12,263533.46,3,4,2,342,9,Potential Loyalist,395300.19000000006
17470,64,11,592772.92,3,4,4,344,11,Loyal Customers,889159.3800000001
17471,60,14,472457.14999999997,3,5,3,353,11,Loyal Customers,708685.7249999999
17472,92,9,522508.60000000003,2,3,3,233,8,Potential Loyalist,783762.9000000001
17473,29,6,623485.43,4,1,4,414,9,Potential Loyalist,935228.145
17474,203,9,373392.68,1,3,2,132,6,Needs Attention,560089.0199999999
17475,95,7,202529.33000000002,2,2,1,221,5,Lost,303793.995
17476,38,14,723833.6599999999,4,5,4,454,13,Loyal Customers,1085750.4899999998
17477,11,18,802909.69,5,5,5,555,15,Champions,1204364.535
17478,30,10,334684.7,4,3,2,432,9,Potential Loyalist,502027.05000000005
17479,23,13,988448.74,5,5,5,555,15,Champions,1482673.1099999999
17480,56,12,439785.78,3,4,3,343,10,Potential Loyalist,659678.67
17481,26,11,626671.09,5,4,4,544,13,Loyal Customers,940006.635
17482,41,11,209642.7,4,4,1,441,9,Potential Loyalist,314464.05000000005
17483,52,9,609999.84,4,3,4,434,11,Loyal Customers,914999.76
17484,58,11,385269.53,3,4,3,343,10,Potential Loyalist,577904.295
17485,32,10,736417.79,4,3,4,434,11,Loyal Customers,1104626.685
17486,245,11,679979.58,1,4,4,144,9,Potential Loyalist,1019969.3699999999
17487,71,12,1505372.74,3,4,5,345,12,Loyal Customers,2258059.11
17488,455,4,33727.729999999996,1,1,1,111,3,Lost,50591.594999999994
17489,1,10,503659.86,5,3,3,533,11,Loyal Customers,755489.79
17490,46,10,664458.83,4,3,4,434,11,Loyal Customers,996688.2450000001
17491,141,3,450046.32999999996,2,1,3,213,6,Needs Attention,675069.4949999999
17492,34,12,457344.23999999993,4,4,3,443,11,Loyal Customers,686016.36
17493,89,12,889550.0700000001,2,4,5,245,11,Loyal Customers,1334325.105
17494,48,16,659991.6900000001,4,5,4,454,13,Loyal Customers,989987.5350000001
17495,29,13,648550.73,4,5,4,454,13,Loyal Customers,972826.095
17496,57,7,488722.26999999996,3,2,3,323,8,Potential Loyalist,733083.4049999998
17497,7,3,1007008.91,5,1,5,515,11,Loyal Customers,1510513.3649999998
17498,57,8,686172.99,3,2,4,324,9,Potential Loyalist,1029259.485
17499,67,12,400140.12,3,4,3,343,10,Potential Loyalist,600210.1799999999
17500,11,8,421519.66000000003,5,2,3,523,10,Potential Loyalist,632279.49
17501,3,14,576422.54,5,5,4,554,14,Champions,864633.81
17502,50,2,5957.74,4,1,1,411,6,Needs Attention,8936.61
17503,45,10,775989.5,4,3,5,435,12,Loyal Customers,1163984.25
17504,26,12,501215.05,5,4,3,543,12,Loyal Customers,751822.575
17505,375,8,192968.16,1,2,1,121,4,Lost,289452.24
17506,393,8,382087.95,1,2,2,122,5,Lost,573131.925
17507,65,13,1118678.44,3,5,5,355,13,Loyal Customers,1678017.66
17508,230,6,131428.87,1,1,1,111,3,Lost,197143.305
17509,46,9,197793.94,4,3,1,431,8,Potential Loyalist,296690.91000000003
17510,424,11,261267.53999999998,1,4,2,142,7,Needs Attention,391901.30999999994
17511,18,10,402823.36000000004,5,3,3,533,11,Loyal Customers,604235.04
17512,569,5,802315.1799999999,1,1,5,115,7,Needs Attention,1203472.77
17513,3,13,1113835.22,5,5,5,555,15,Champions,1670752.83
17514,423,9,459042.77999999997,1,3,3,133,7,Needs Attention,688564.1699999999
17515,34,8,722134.05,4,2,4,424,10,Potential Loyalist,1083201.0750000002
17516,129,8,763531.28,2,2,4,224,8,Potential Loyalist,1145296.92
17517,40,13,638724.86,4,5,4,454,13,Loyal Customers,958087.29
17518,12,12,342081.79,5,4,2,542,11,Loyal Customers,513122.68499999994
17519,66,6,67926.25000000001,3,1,1,311,5,Lost,101889.37500000003
17520,126,6,207291.64,2,1,1,211,4,Lost,310937.46
17521,5,6,358138.18,5,1,2,512,8,Potential Loyalist,537207.27
17522,11,7,525852.84,5,2,3,523,10,Potential Loyalist,788779.26
17523,303,4,522016.04000000004,1,1,3,113,5,Lost,783024.06
17524,130,6,503634.69,2,1,3,213,6,Needs Attention,755452.0350000001
17525,203,18,853777.73,1,5,5,155,11,Loyal Customers,1280666.595
17526,213,9,323880.78,1,3,2,132,6,Needs Attention,485821.17000000004
17527,16,11,242361.19,5,4,2,542,11,Loyal Customers,363541.785
17528,72,17,707038.99,3,5,4,354,12,Loyal Customers,1060558.4849999999
17529,234,7,907669.99,1,2,5,125,8,Potential Loyalist,1361504.9849999999
17530,79,6,152131.71,3,1,1,311,5,Lost,228197.565
17531,30,11,469675.78,4,4,3,443,11,Loyal Customers,704513.67
17532,55,13,597420.2,3,5,4,354,12,Loyal Customers,896130.2999999999
17533,43,12,513951.5,4,4,3,443,11,Loyal Customers,770927.25
17534,18,7,212219.22,5,2,1,521,8,Potential Loyalist,318328.83
17535,84,8,559795.31,3,2,4,324,9,Potential Loyalist,839692.9650000001
17536,90,10,425090.99,2,3,3,233,8,Potential Loyalist,637636.485
17537,3,8,137446.74,5,2,1,521,8,Potential Loyalist,206170.11
17538,67,16,287420.1,3,5,2,352,10,Potential Loyalist,431130.14999999997
17539,82,9,720054.28,3,3,4,334,10,Potential Loyalist,1080081.42
17540,5,10,506825.33,5,3,3,533,11,Loyal Customers,760237.995
17541,141,10,473289.39999999997,2,3,3,233,8,Potential Loyalist,709934.1
17542,188,15,1121336.88,1,5,5,155,11,Loyal Customers,1682005.3199999998
17543,55,5,695368.37,3,1,4,314,8,Potential Loyalist,1043052.5549999999
17544,163,9,543771.12,1,3,3,133,7,Needs Attention,815656.6799999999
17545,104,11,477426.87,2,4,3,243,9,Potential Loyalist,716140.3049999999
17546,164,8,699862.21,1,2,4,124,7,Needs Attention,1049793.315
17547,196,5,65066.659999999996,1,1,1,111,3,Lost,97599.98999999999
17548,154,7,214583.64,2,2,1,221,5,Lost,321875.46
17549,63,10,281254.84,3,3,2,332,8,Potential Loyalist,421882.26
17550,12,11,713873.21,5,4,4,544,13,Loyal Customers,1070809.815
17551,35,7,29832.269999999997,4,2,1,421,7,Needs Attention,44748.405
17552,48,15,591537.37,4,5,4,454,13,Loyal Customers,887306.0549999999
17553,107,13,1152886.99,2,5,5,255,12,Loyal Customers,1729330.4849999999
17554,26,15,1317736.61,5,5,5,555,15,Champions,1976604.915
17555,23,8,752182.7,5,2,4,524,11,Loyal Customers,1128274.0499999998
17556,200,9,387049.53,1,3,3,133,7,Needs Attention,580574.295
17557,30,13,888089.84,4,5,5,455,14,Champions,1332134.76
17558,39,9,1055897.63,4,3,5,435,12,Loyal Customers,1583846.4449999998
17559,26,8,715662.4199999999,5,2,4,524,11,Loyal Customers,1073493.63
17560,11,8,424095.29,5,2,3,523,10,Potential Loyalist,636142.9349999999
17561,124,8,717505.22,2,2,4,224,8,Potential Loyalist,1076257.83
17562,59,8,308216.12,3,2,2,322,7,Needs Attention,462324.18
17563,146,9,390343.98000000004,2,3,3,233,8,Potential Loyalist,585515.9700000001
17564,27,12,867418.31,5,4,5,545,14,Champions,1301127.465
17565,9,14,1196969.3,5,5,5,555,15,Champions,1795453.9500000002
17566,73,6,128364.54000000001,3,1,1,311,5,Lost,192546.81
17567,53,10,625803.61,3,3,4,334,10,Potential Loyalist,938705.415
17568,26,17,697225.06,5,5,4,554,14,Champions,1045837.5900000001
17569,5,8,672010.13,5,2,4,524,11,Loyal Customers,1008015.1950000001
17570,62,9,187187.5,3,3,1,331,7,Needs Attention,280781.25
17571,1,6,567919.3,5,1,4,514,10,Potential Loyalist,851878.9500000001
17572,66,14,2154212.29,3,5,5,355,13,Loyal Customers,3231318.435
17573,97,8,192167.13999999998,2,2,1,221,5,Lost,288250.70999999996
17574,69,12,248273.22999999998,3,4,2,342,9,Potential Loyalist,372409.845
17575,129,10,1798454.77,2,3,5,235,10,Potential Loyalist,2697682.1550000003
17576,26,16,560221.6599999999,5,5,4,554,14,Champions,840332.4899999999
17577,375,4,181939.39,1,1,1,111,3,Lost,272909.085
17578,52,6,112206.87000000001,4,1,1,411,6,Needs Attention,168310.305
17579,366,11,869185.81,1,4,5,145,10,Potential Loyalist,1303778.7150000003
17580,67,10,486874.45999999996,3,3,3,333,9,Potential Loyalist,730311.69
17581,357,10,140925.82,1,3,1,131,5,At Risk,211388.73
17582,21,11,762844.59,5,4,4,544,13,Loyal Customers,1144266.885
17583,9,13,1239387.1500000001,5,5,5,555,15,Champions,1859080.725
17584,53,9,1229707.98,3,3,5,335,11,Loyal Customers,1844561.97
17585,408,4,577902.5599999999,1,1,4,114,6,Needs Attention,866853.8399999999
17586,108,14,522733.84,2,5,3,253,10,Potential Loyalist,784100.7600000001
17587,59,8,286952.1,3,2,2,322,7,Needs Attention,430428.14999999997
17588,40,13,687167.76,4,5,4,454,13,Loyal Customers,1030751.64
17589,137,11,1014003.23,2,4,5,245,11,Loyal Customers,1521004.845
17590,88,10,465646.36,2,3,3,233,8,Potential Loyalist,698469.54
17591,78,9,602335.59,3,3,4,334,10,Potential Loyalist,903503.385
17592,12,8,319033.83999999997,5,2,2,522,9,Potential Loyalist,478550.75999999995
17593,112,5,90882.76999999999,2,1,1,211,4,Lost,136324.15499999997
17594,48,12,512807.75,4,4,3,443,11,Loyal Customers,769211.625
17595,349,9,331458.56,1,3,2,132,6,Needs Attention,497187.83999999997
17596,108,8,132467.97,2,2,1,221,5,Lost,198701.95500000002
17597,185,10,451256.84,1,3,3,133,7,Needs Attention,676885.26
17598,69,8,796480.71,3,2,5,325,10,Potential Loyalist,1194721.065
17599,40,9,343776.29000000004,4,3,2,432,9,Potential Loyalist,515664.43500000006
17600,211,8,519311.67000000004,1,2,3,123,6,Needs Attention,778967.5050000001
17601,111,9,539195.9400000001,2,3,3,233,8,Potential Loyalist,808793.9100000001
17602,284,10,279656.02999999997,1,3,2,132,6,Needs Attention,419484.0449999999
17603,40,7,577415.49,4,2,4,424,10,Potential Loyalist,866123.235
17604,58,8,904040.73,3,2,5,325,10,Potential Loyalist,1356061.095
17605,60,18,1896488.1800000002,3,5,5,355,13,Loyal Customers,2844732.2700000005
17606,126,5,137514.55,2,1,1,211,4,Lost,206271.82499999998
17607,71,11,483835.81,3,4,3,343,10,Potential Loyalist,725753.7150000001
17608,10,13,947088.6699999999,5,5,5,555,15,Champions,1420633.005
17609,3,11,1171131.46,5,4,5,545,14,Champions,1756697.19
17610,57,12,1497609.1500000001,3,4,5,345,12,Loyal Customers,2246413.725
17611,1,11,348072.0,5,4,2,542,11,Loyal Customers,522108.0
17612,103,9,695056.99,2,3,4,234,9,Potential Loyalist,1042585.485
17613,59,8,239887.67,3,2,2,322,7,Needs Attention,359831.505
17614,67,9,353199.54,3,3,2,332,8,Potential Loyalist,529799.3099999999
17615,15,10,161758.21,5,3,1,531,9,Potential Loyalist,242637.315
17616,23,5,325121.48000000004,5,1,2,512,8,Potential Loyalist,487682.2200000001
17617,30,11,601466.45,4,4,4,444,12,Loyal Customers,902199.6749999999
17618,68,9,715241.92,3,3,4,334,10,Potential Loyalist,1072862.88
17619,22,16,656181.87,5,5,4,554,14,Champions,984272.8049999999
17620,89,8,208572.89,2,2,1,221,5,Lost,312859.335
17621,66,5,333038.58,3,1,2,312,6,Needs Attention,499557.87
17622,46,14,429224.97,4,5,3,453,12,Loyal Customers,643837.455
17623,140,10,491627.0,2,3,3,233,8,Potential Loyalist,737440.5
17624,71,7,353136.58999999997,3,2,2,322,7,Needs Attention,529704.885
17625,39,10,628635.9400000001,4,3,4,434,11,Loyal Customers,942953.9100000001
17626,46,13,737928.7100000001,4,5,4,454,13,Loyal Customers,1106893.0650000002
17627,426,9,801804.25,1,3,5,135,9,Potential Loyalist,1202706.375
17628,5,9,416290.17000000004,5,3,3,533,11,Loyal Customers,624435.2550000001
17629,64,14,602228.4099999999,3,5,4,354,12,Loyal Customers,903342.6149999999
17630,85,9,967344.8200000001,2,3,5,235,10,Potential Loyalist,1451017.23
17631,95,11,286291.73,2,4,2,242,8,Potential Loyalist,429437.595
17632,61,3,130643.11,3,1,1,311,5,Lost,195964.66499999998
17633,63,9,393846.43,3,3,3,333,9,Potential Loyalist,590769.645
17634,37,12,1020692.28,4,4,5,445,13,Loyal Customers,1531038.42
17635,77,4,270787.82,3,1,2,312,6,Needs Attention,406181.73
17636,73,18,483181.0,3,5,3,353,11,Loyal Customers,724771.5
17637,260,7,486656.62,1,2,3,123,6,Needs Attention,729984.9299999999
17638,163,9,319706.38,1,3,2,132,6,Needs Attention,479559.57
17639,12,15,1071302.67,5,5,5,555,15,Champions,1606954.005
17640,42,13,243019.87,4,5,2,452,11,Loyal Customers,364529.805
17641,8,9,165208.21,5,3,1,531,9,Potential Loyalist,247812.315
17642,28,8,669034.59,4,2,4,424,10,Potential Loyalist,1003551.885
17643,280,6,70883.69,1,1,1,111,3,Lost,106325.535
17644,99,6,297570.47,2,1,2,212,5,Lost,446355.70499999996
17645,34,15,769018.46,4,5,4,454,13,Loyal Customers,1153527.69
17646,5,9,794972.32,5,3,5,535,13,Loyal Customers,1192458.48
17647,67,9,465572.19,3,3,3,333,9,Potential Loyalist,698358.285
17648,3,9,886742.4400000001,5,3,5,535,13,Loyal Customers,1330113.6600000001
17649,32,11,579536.15,4,4,4,444,12,Loyal Customers,869304.2250000001
17650,79,12,427509.57,3,4,3,343,10,Potential Loyalist,641264.355
17651,71,8,50855.94,3,2,1,321,6,Needs Attention,76283.91
17652,243,5,81745.18999999999,1,1,1,111,3,Lost,122617.78499999997
