warehouse_id,product_id,stock_quantity,reorder_level,safety_stock,last_restocked,name,category,price,cost_price,ABC_Class,is_overstock,stockout_risk,est_lost_revenue,dead_inventory
WH014,420,422,40,7,2026-06-04,Cello Pens Dolores,Stationery,447.63,201.17,C,True,False,0.0,True
WH014,421,122,11,12,2026-06-04,Loreal Haircare Nemo,Beauty,2742.02,1382.97,C,True,False,0.0,True
WH014,422,0,11,16,2026-05-26,Rupa Fiction Quos,Books,823.76,501.33,C,False,True,0.0,False
WH014,426,2,25,13,2026-07-06,Bosch Parts Eveniet,Automotive,4383.89,2090.73,C,False,True,0.0,False
WH014,427,51,48,7,2026-05-17,Mamaearth Fragrance Iusto,Beauty,4808.7,3333.4,C,False,False,0.0,False
WH014,428,40,38,16,2026-06-06,Nike Kids Atque,Fashion,820.08,532.9,C,False,False,0.0,False
WH014,429,388,45,14,2026-06-07,Apple Laptops Tempora,Electronics,88611.23,50261.19,A,True,False,0.0,False
WH014,432,155,48,18,2026-05-24,Yonex Equipment Aspernatur,Sports,1104.91,750.46,C,True,False,0.0,True
WH014,433,576,33,11,2026-06-27,Nivia Fitness Aliquid,Sports,5378.21,2578.65,C,True,False,0.0,True
WH014,434,332,15,7,2026-05-18,Oxford Academic Atque,Books,861.55,635.54,C,True,False,0.0,True
WH014,435,28,35,5,2026-07-13,ITC Staples Ipsa,Grocery,616.29,326.69,C,False,False,0.0,False
WH014,436,398,39,10,2026-05-23,Zara Men Enim,Fashion,4552.3,2470.21,C,True,False,0.0,True
WH014,437,49,47,17,2026-06-22,Classmate Office Corporis,Stationery,529.31,338.29,C,False,False,0.0,False
WH014,438,42,46,13,2026-06-20,Fabindia Men Blanditiis,Fashion,9681.63,5199.37,C,False,False,0.0,False
WH014,439,148,27,13,2026-06-02,Lakme Makeup Cum,Beauty,4490.2,2425.43,C,True,False,0.0,True
WH014,440,146,11,11,2026-05-28,Boat Laptops Eveniet,Electronics,37204.81,26832.25,C,True,False,0.0,True
WH014,445,157,29,17,2026-06-10,Yonex Fitness Tempore,Sports,3597.77,1448.16,C,True,False,0.0,True
WH014,446,171,30,16,2026-06-01,ITC Snacks Labore,Grocery,261.51,131.45,C,True,False,0.0,True
WH014,448,41,41,17,2026-05-30,Apple Laptops Nobis,Electronics,21832.71,15963.3,B,False,False,0.0,False
WH014,449,4,22,19,2026-06-15,Boat Smartphones Ea,Electronics,8125.26,4203.09,C,False,True,0.0,False
WH014,451,48,23,15,2026-05-23,Bajaj Bedding Necessitatibus,Home & Kitchen,23142.31,10030.98,C,False,False,0.0,False
WH014,452,406,21,11,2026-05-18,Apple Audio Sapiente,Electronics,133492.56,95973.3,C,True,False,0.0,True
WH014,453,19,29,16,2026-06-06,Lakme Fragrance Laborum,Beauty,2624.17,1431.57,C,False,False,0.0,False
WH014,454,59,30,8,2026-06-12,Boat Audio Omnis,Electronics,105597.35,70978.37,B,False,False,0.0,False
WH014,455,13,24,17,2026-05-22,Lego Action Figures Consequuntur,Toys,827.79,595.3,C,False,True,0.0,False
WH014,457,96,28,16,2026-07-09,Tata Staples Tempore,Grocery,864.19,386.79,C,True,False,0.0,True
WH014,459,202,23,12,2026-07-02,Puma Kids Pariatur,Fashion,4792.88,3135.65,C,True,False,0.0,True
WH014,460,48,22,9,2026-05-20,Lego Action Figures Libero,Toys,1133.7,534.97,C,False,False,0.0,False
WH014,461,93,31,16,2026-06-24,Funskool Action Figures Laborum,Toys,5580.57,2334.91,C,False,False,0.0,False
WH014,462,34,47,14,2026-07-13,Lakme Fragrance Quia,Beauty,3294.04,1650.07,C,False,False,0.0,False
WH014,463,103,11,17,2026-07-06,Lakme Makeup Assumenda,Beauty,2728.17,1145.92,C,True,False,0.0,True
WH014,465,203,32,7,2026-07-04,Classmate Art Supplies Minima,Stationery,881.42,391.42,C,True,False,0.0,True
WH014,466,11,15,5,2026-06-09,Puma Men Perferendis,Fashion,3866.34,2144.34,C,False,False,0.0,False
WH014,468,20,41,7,2026-07-08,Tata Snacks Deleniti,Grocery,172.45,122.33,C,False,False,0.0,False
WH014,470,49,27,9,2026-05-21,3M Tools Voluptates,Automotive,14394.87,8602.2,C,False,False,0.0,False
WH014,471,409,47,17,2026-05-22,Apple Laptops Commodi,Electronics,66515.59,47858.85,A,True,False,0.0,False
WH014,472,109,22,13,2026-05-31,Parker Notebooks Commodi,Stationery,536.89,296.41,C,True,False,0.0,True
WH014,473,89,34,7,2026-07-06,Mamaearth Haircare Voluptatibus,Beauty,1491.42,730.86,C,False,False,0.0,False
WH014,474,51,36,9,2026-06-23,Lakme Haircare Ratione,Beauty,3743.51,2728.19,C,False,False,0.0,False
WH014,475,123,17,9,2026-06-22,Bombay Dyeing Furniture Ea,Home & Kitchen,20083.48,13778.82,C,True,False,0.0,True
WH014,477,33,44,10,2026-06-11,Rupa Fiction Aspernatur,Books,1497.49,1029.61,C,False,False,0.0,False
WH014,478,305,48,11,2026-06-01,Samsung Smartphones Dolorum,Electronics,22673.42,12601.6,B,True,False,0.0,False
WH014,479,3,40,17,2026-05-20,Cosco Outdoor Accusantium,Sports,12365.51,5993.27,C,False,True,0.0,False
WH014,480,214,42,13,2026-06-22,Cosco Team Sports Veritatis,Sports,8253.88,5676.62,C,True,False,0.0,True
WH014,485,200,19,13,2026-07-02,Classmate Office Ab,Stationery,1361.34,784.8,C,True,False,0.0,True
WH014,487,243,32,15,2026-06-25,Puma Women Dolor,Fashion,1315.36,549.55,C,True,False,0.0,True
WH014,488,141,21,7,2026-05-25,Cello Pens Enim,Stationery,24.59,15.61,C,True,False,0.0,True
WH014,489,18,25,11,2026-06-13,Loreal Makeup Accusamus,Beauty,3083.42,1496.63,B,False,False,0.0,False
WH014,490,258,15,14,2026-07-03,ITC Staples Qui,Grocery,805.44,476.84,C,True,False,0.0,True
WH014,491,31,12,8,2026-06-16,Oxford Fiction Accusantium,Books,1217.53,844.85,C,False,False,0.0,False
WH014,492,159,45,16,2026-07-05,Amul Snacks Nesciunt,Grocery,174.08,98.17,C,True,False,0.0,True
WH014,493,25,42,14,2026-06-12,ITC Beverages Quia,Grocery,426.78,175.89,C,False,False,0.0,False
WH014,496,74,27,15,2026-07-07,Nykaa Fragrance Dolores,Beauty,1816.22,960.32,C,False,False,0.0,False
WH014,497,195,15,19,2026-06-04,Classmate Art Supplies Eius,Stationery,1107.1,705.13,C,True,False,0.0,True
WH014,498,438,35,16,2026-05-28,Apple Audio Sapiente,Electronics,123107.8,59600.62,B,True,False,0.0,False
WH014,500,58,11,9,2026-07-07,Oxford Academic Autem,Books,635.42,407.06,C,True,False,0.0,True
WH014,501,2,25,6,2026-07-08,Sony Laptops Recusandae,Electronics,19059.84,11983.63,B,False,True,0.0,False
WH014,502,288,49,17,2026-06-08,Sony Smartphones Eius,Electronics,35181.87,20211.02,C,True,False,0.0,True
WH014,507,181,42,7,2026-05-21,Lego Board Games Asperiores,Toys,3161.49,1600.11,C,True,False,0.0,True
WH014,509,545,29,15,2026-06-05,Apple Smartphones Esse,Electronics,87235.0,34896.94,A,True,False,0.0,False
WH014,511,247,25,7,2026-07-10,Lego Plush Suscipit,Toys,2797.95,1753.53,C,True,False,0.0,True
WH014,513,21,35,19,2026-07-07,Godrej Care Assumenda,Automotive,1046.83,535.79,C,False,False,0.0,False
WH014,514,252,12,15,2026-07-08,Puma Women Neque,Fashion,4113.56,2180.14,C,True,False,0.0,True
WH014,515,10,36,15,2026-05-29,Patanjali Beverages Dolorum,Grocery,168.7,82.19,C,False,True,0.0,False
WH014,517,58,12,13,2026-07-12,Cello Notebooks Fugit,Stationery,1297.92,739.87,C,True,False,0.0,True
WH014,518,443,20,8,2026-07-02,Decathlon Fitness Cumque,Sports,19352.49,8154.79,C,True,False,0.0,True
WH014,519,24,46,17,2026-05-27,Bosch Accessories Aliquid,Automotive,3756.77,2781.72,C,False,False,0.0,False
WH014,520,599,23,15,2026-06-13,Fabindia Men Neque,Fashion,8547.55,4796.01,C,True,False,0.0,True
WH014,521,270,36,17,2026-05-28,Mattel Educational Commodi,Toys,5020.55,3634.74,C,True,False,0.0,True
WH014,522,141,16,10,2026-06-22,Parker Art Supplies Voluptatibus,Stationery,469.21,226.81,C,True,False,0.0,True
WH014,523,7,13,19,2026-06-23,Patanjali Personal Care In,Grocery,508.86,297.95,C,False,True,0.0,False
WH014,525,98,18,19,2026-05-23,Mattel Educational Sed,Toys,7444.3,5114.64,C,True,False,0.0,True
WH014,526,258,10,15,2026-06-17,Bosch Care Eos,Automotive,7086.92,4587.64,C,True,False,0.0,True
WH014,527,17,47,12,2026-06-03,Puma Kids Fugit,Fashion,4072.27,2276.66,B,False,False,0.0,False
WH014,529,92,30,13,2026-06-02,Oxford Fiction Blanditiis,Books,614.73,286.74,C,True,False,0.0,True
WH014,531,68,46,7,2026-06-29,Penguin Fiction Quia,Books,1048.94,661.05,C,False,False,0.0,False
WH014,533,257,28,11,2026-07-03,3M Accessories Nam,Automotive,10139.31,7018.31,B,True,False,0.0,False
WH014,534,45,22,13,2026-05-26,ITC Beverages Repellat,Grocery,247.88,104.54,C,False,False,0.0,False
WH014,536,173,40,8,2026-06-17,Parker Notebooks Atque,Stationery,1104.51,647.53,C,True,False,0.0,True
WH014,537,74,33,11,2026-05-31,Nivia Fitness Nobis,Sports,19437.18,12415.12,B,False,False,0.0,False
WH014,538,5,43,8,2026-06-11,Cello Pens Cumque,Stationery,1041.15,459.0,C,False,True,0.0,False
WH014,539,205,46,8,2026-06-01,3M Parts Perspiciatis,Automotive,5285.09,2491.46,C,True,False,0.0,True
WH014,541,7,23,11,2026-06-12,Amul Staples Perspiciatis,Grocery,639.14,309.27,C,False,True,0.0,False
WH014,542,466,10,14,2026-05-25,Loreal Skincare Voluptatibus,Beauty,2331.4,1690.56,C,True,False,0.0,True
WH014,544,10,29,8,2026-07-04,Oxford Academic Esse,Books,947.81,401.51,C,False,False,0.0,False
WH014,546,313,43,18,2026-07-12,Classmate Office Animi,Stationery,1340.1,793.46,C,True,False,0.0,True
WH014,547,180,43,11,2026-06-20,Apple Wearables Consequuntur,Electronics,51822.06,35207.04,B,True,False,0.0,False
WH014,548,365,38,16,2026-07-13,Loreal Fragrance Beatae,Beauty,4542.29,3372.59,B,True,False,0.0,False
WH014,549,62,45,16,2026-06-26,Rupa Academic Fugit,Books,1149.87,643.39,C,False,False,0.0,False
WH014,551,283,44,18,2026-07-10,Sony Wearables Officiis,Electronics,47492.89,28233.85,B,True,False,0.0,False
WH014,552,306,22,5,2026-06-26,Loreal Fragrance Nesciunt,Beauty,3540.49,2057.73,C,True,False,0.0,True
WH014,553,225,19,5,2026-06-17,Samsung Wearables Eius,Electronics,111359.09,62692.91,A,True,False,0.0,False
WH014,554,3,34,18,2026-06-25,Sony Laptops Animi,Electronics,42205.03,17883.54,C,False,True,0.0,False
WH014,556,44,36,5,2026-06-04,IKEA Bedding Dolorem,Home & Kitchen,6980.13,4910.63,C,False,False,0.0,False
WH014,558,32,38,17,2026-07-14,3M Care Ut,Automotive,14700.89,6626.25,C,False,False,0.0,False
WH014,559,173,26,18,2026-06-20,Bajaj Furniture Molestias,Home & Kitchen,17977.54,8806.72,B,True,False,0.0,False
WH014,560,214,27,11,2026-06-22,Loreal Skincare Soluta,Beauty,3500.44,1569.57,C,True,False,0.0,True
WH014,561,2,35,10,2026-07-14,Tata Beverages Dolor,Grocery,118.28,86.95,C,False,True,0.0,False
WH014,563,265,45,15,2026-07-13,Apple Smartphones Dolor,Electronics,120116.53,57369.82,A,True,False,0.0,False
WH014,564,372,18,11,2026-06-10,ITC Personal Care Quia,Grocery,234.28,94.84,C,True,False,0.0,True
WH014,565,514,25,8,2026-06-17,Samsung Wearables Cum,Electronics,140262.19,99152.06,A,True,False,0.0,False
WH014,566,164,45,8,2026-07-05,3M Accessories Iste,Automotive,5153.69,2709.41,C,True,False,0.0,True
WH014,568,4,20,12,2026-06-16,Samsung Wearables Possimus,Electronics,133712.5,98750.23,A,False,True,0.0,False
WH014,569,75,10,18,2026-06-19,Bosch Accessories Amet,Automotive,8274.2,3485.11,A,True,False,0.0,False
WH014,570,20,22,5,2026-06-30,Oxford Fiction Delectus,Books,1891.25,886.02,C,False,False,0.0,False
WH014,571,224,29,19,2026-07-05,Rupa Non-Fiction Ipsum,Books,1329.34,810.64,C,True,False,0.0,True
WH014,572,5,33,5,2026-06-18,Mamaearth Fragrance Voluptas,Beauty,779.63,419.18,C,False,True,0.0,False
WH014,573,174,24,17,2026-07-09,Apple Audio Temporibus,Electronics,75881.18,36931.55,B,True,False,0.0,False
WH014,575,4,10,7,2026-06-25,Lego Action Figures At,Toys,5271.66,3258.38,C,False,True,0.0,False
WH014,576,64,40,12,2026-07-12,Hamleys Plush Numquam,Toys,166.63,91.83,C,False,False,0.0,False
WH014,577,80,46,7,2026-06-20,Zara Men Numquam,Fashion,3464.52,2590.28,C,False,False,0.0,False
WH014,580,55,31,14,2026-07-14,ITC Snacks Quaerat,Grocery,975.69,461.66,C,False,False,0.0,False
WH014,582,71,11,17,2026-07-07,Bajaj Bedding Eum,Home & Kitchen,16108.99,7163.81,C,True,False,0.0,True
WH014,583,3,19,19,2026-07-12,Bosch Parts Nesciunt,Automotive,11291.77,8116.81,B,False,True,0.0,False
WH014,584,61,32,11,2026-06-15,Apple Smartphones Nostrum,Electronics,16159.83,10739.31,C,False,False,0.0,False
WH014,589,58,39,16,2026-06-04,Funskool Educational Rerum,Toys,6920.21,3780.42,C,False,False,0.0,False
WH014,590,213,35,14,2026-06-12,Arihant Fiction Dolor,Books,767.88,361.45,C,True,False,0.0,True
WH014,591,24,20,10,2026-05-28,Michelin Accessories Tempora,Automotive,4892.27,2474.06,C,False,False,0.0,False
WH014,592,41,27,8,2026-07-09,Nivia Equipment Beatae,Sports,6052.77,2447.22,C,False,False,0.0,False
WH014,593,101,43,13,2026-05-23,ITC Beverages Praesentium,Grocery,977.3,455.99,C,False,False,0.0,False
WH014,594,139,24,11,2026-06-05,Rupa Children In,Books,477.15,268.45,C,True,False,0.0,True
WH014,595,153,38,19,2026-06-05,Prestige Cookware Rerum,Home & Kitchen,21619.16,16072.82,C,True,False,0.0,True
WH014,596,141,23,15,2026-05-23,Mattel Plush Consequuntur,Toys,2939.48,1547.4,C,True,False,0.0,True
WH014,597,130,10,17,2026-06-02,Boat Wearables Neque,Electronics,100542.15,48824.92,A,True,False,0.0,False
WH014,599,38,16,11,2026-06-29,Samsung Smartphones Quisquam,Electronics,123772.02,60637.43,A,False,False,0.0,False
WH014,600,428,38,5,2026-06-20,Puma Men Reprehenderit,Fashion,1554.33,912.94,C,True,False,0.0,True
WH014,603,246,32,10,2026-05-19,Arihant Non-Fiction Soluta,Books,453.0,319.41,C,True,False,0.0,True
WH014,604,4,32,10,2026-06-17,Tata Staples Ex,Grocery,493.7,350.89,C,False,True,0.0,False
WH014,605,142,24,9,2026-06-29,ITC Personal Care Saepe,Grocery,576.06,282.38,C,True,False,0.0,True
WH014,606,131,18,14,2026-05-18,Samsung Wearables Nisi,Electronics,59523.93,37770.51,B,True,False,0.0,False
WH014,608,1251,48,7,2026-07-05,Rupa Fiction Inventore,Books,1730.97,799.91,C,True,False,0.0,True
WH014,609,153,21,5,2026-07-10,Mamaearth Makeup Inventore,Beauty,1722.46,909.32,C,True,False,0.0,True
WH014,610,196,41,19,2026-06-19,Arihant Non-Fiction Quam,Books,119.49,60.77,C,True,False,0.0,True
WH014,611,119,44,6,2026-06-28,Samsung Laptops Consectetur,Electronics,143885.7,92626.1,B,False,False,0.0,False
WH014,615,9,39,11,2026-06-06,Hamleys Action Figures Alias,Toys,7570.6,5106.17,C,False,True,0.0,False
WH014,616,1,46,14,2026-06-17,Cello Art Supplies Debitis,Stationery,1222.02,818.67,C,False,True,0.0,False
WH014,617,116,24,17,2026-06-01,Rupa Academic Debitis,Books,325.19,173.91,C,True,False,0.0,True
WH014,618,28,19,19,2026-07-01,3M Accessories Blanditiis,Automotive,11099.67,8007.3,C,False,False,0.0,False
WH014,619,106,24,11,2026-06-08,Faber-Castell Office Id,Stationery,911.71,640.97,C,True,False,0.0,True
WH014,620,147,18,15,2026-05-30,Tata Snacks Iusto,Grocery,503.28,256.58,C,True,False,0.0,True
WH014,622,228,47,8,2026-06-25,Mamaearth Haircare Consectetur,Beauty,1466.73,996.56,C,True,False,0.0,True
WH014,623,66,34,15,2026-06-19,ITC Beverages Laborum,Grocery,97.05,68.56,C,False,False,0.0,False
WH014,624,131,16,8,2026-07-13,Puma Kids Tempore,Fashion,9684.51,5204.65,C,True,False,0.0,True
WH014,628,212,49,11,2026-06-04,Samsung Laptops Quam,Electronics,6604.92,2992.06,C,True,False,0.0,True
WH014,632,4,41,18,2026-06-07,Loreal Haircare Modi,Beauty,4657.35,2237.31,C,False,True,0.0,False
WH014,633,161,11,18,2026-06-08,Oxford Children Sunt,Books,759.02,372.01,C,True,False,0.0,True
WH014,636,90,24,8,2026-07-15,Nike Kids Quas,Fashion,547.72,372.94,C,True,False,0.0,True
WH014,637,198,46,7,2026-07-14,Nykaa Fragrance Numquam,Beauty,4870.6,2822.08,C,True,False,0.0,True
WH014,638,23,17,10,2026-07-15,Loreal Fragrance Quas,Beauty,1630.42,915.6,C,False,False,0.0,False
WH014,639,146,29,7,2026-06-25,Arihant Children Magni,Books,1593.7,834.7,C,True,False,0.0,True
WH014,640,459,32,16,2026-07-15,Boat Smartphones Suscipit,Electronics,74079.9,36525.74,C,True,False,0.0,True
WH014,641,96,36,10,2026-06-21,Funskool Educational Incidunt,Toys,7947.13,4195.82,C,False,False,0.0,False
WH014,642,291,38,11,2026-06-16,Puma Men Accusamus,Fashion,6748.83,4482.28,C,True,False,0.0,True
WH014,643,32,34,9,2026-06-04,Faber-Castell Office Rerum,Stationery,754.17,486.77,C,False,False,0.0,False
WH014,644,154,25,7,2026-07-15,Sony Audio Rem,Electronics,86150.6,55859.63,A,True,False,0.0,False
WH014,645,159,27,19,2026-07-03,Faber-Castell Office Velit,Stationery,660.19,291.17,C,True,False,0.0,True
WH014,646,212,45,12,2026-06-30,Arihant Fiction Ipsa,Books,1097.63,787.77,C,True,False,0.0,True
WH014,648,44,12,8,2026-07-15,3M Parts Deleniti,Automotive,5507.66,2882.49,C,True,False,0.0,True
WH014,650,51,49,18,2026-05-27,Nike Accessories Cum,Fashion,3970.46,1751.19,C,False,False,0.0,False
WH014,651,24,13,14,2026-05-30,Funskool Plush Animi,Toys,4791.78,2082.16,C,False,False,0.0,False
WH014,652,686,16,6,2026-07-11,Bajaj Decor Quisquam,Home & Kitchen,38591.19,21436.13,B,True,False,0.0,False
WH014,654,160,35,9,2026-06-28,IKEA Decor Repellendus,Home & Kitchen,19184.9,10803.34,A,True,False,0.0,False
WH014,659,186,42,17,2026-07-02,Boat Laptops Necessitatibus,Electronics,39721.04,16897.99,C,True,False,0.0,True
WH014,660,159,15,8,2026-07-15,IKEA Decor Earum,Home & Kitchen,6434.26,3859.74,C,True,False,0.0,True
WH014,661,84,19,8,2026-06-16,Apple Laptops Tempora,Electronics,97630.5,42103.9,A,True,False,0.0,False
WH014,663,209,12,10,2026-05-24,Loreal Skincare Consectetur,Beauty,2469.98,1683.9,C,True,False,0.0,True
WH014,664,372,43,18,2026-05-18,Faber-Castell Notebooks Aperiam,Stationery,670.62,463.79,C,True,False,0.0,True
WH014,665,15,43,9,2026-06-17,Sony Laptops Porro,Electronics,76954.99,45011.82,A,False,False,0.0,False
WH014,666,293,35,12,2026-07-03,Tata Personal Care Incidunt,Grocery,180.39,98.96,C,True,False,0.0,True
WH014,667,10,22,16,2026-07-09,Hamleys Action Figures Autem,Toys,5036.97,2357.92,C,False,True,0.0,False
WH014,668,251,22,18,2026-07-09,Bombay Dyeing Bedding Nostrum,Home & Kitchen,17325.39,7289.38,C,True,False,0.0,True
WH014,671,0,41,6,2026-06-02,Cello Art Supplies Dolore,Stationery,1279.17,810.87,C,False,True,0.0,False
WH014,672,104,37,7,2026-07-14,Puma Women Ea,Fashion,7159.28,3480.28,C,False,False,0.0,False
WH014,673,10,29,9,2026-05-25,Bombay Dyeing Bedding Nam,Home & Kitchen,47396.17,34266.82,C,False,False,0.0,False
WH014,674,151,33,17,2026-05-19,Bajaj Cookware Corrupti,Home & Kitchen,24675.78,12397.34,C,True,False,0.0,True
WH014,675,280,35,6,2026-07-13,ITC Staples Numquam,Grocery,307.42,129.9,C,True,False,0.0,True
WH014,677,440,22,6,2026-06-25,Mamaearth Haircare Velit,Beauty,1389.73,731.59,C,True,False,0.0,True
WH014,681,288,15,6,2026-07-13,Decathlon Team Sports Sint,Sports,9822.02,6937.65,C,True,False,0.0,True
WH014,685,44,39,18,2026-05-19,Cosco Outdoor Magni,Sports,3304.53,1731.82,C,False,False,0.0,False
WH014,686,287,27,16,2026-07-10,Mamaearth Haircare Dolorem,Beauty,810.88,496.24,C,True,False,0.0,True
WH014,687,28,25,13,2026-06-09,Funskool Board Games Minus,Toys,3104.89,1574.7,C,False,False,0.0,False
WH014,688,0,41,8,2026-07-08,Decathlon Fitness Ad,Sports,5973.61,2768.46,B,False,True,0.0,False
WH014,689,673,43,12,2026-06-08,Boat Audio Maxime,Electronics,116252.43,75088.42,B,True,False,0.0,False
WH014,690,155,17,16,2026-05-26,Funskool Board Games Consectetur,Toys,2042.02,1333.39,C,True,False,0.0,True
WH014,692,210,29,12,2026-07-11,Godrej Parts Perferendis,Automotive,2101.69,1399.18,C,True,False,0.0,True
WH014,693,4,37,9,2026-06-03,Samsung Audio Perspiciatis,Electronics,125309.28,78495.57,A,False,True,0.0,False
WH014,695,243,18,19,2026-06-11,Loreal Makeup Quaerat,Beauty,2780.3,2036.88,C,True,False,0.0,True
WH014,696,17,27,11,2026-05-21,Mamaearth Makeup Libero,Beauty,1708.11,975.4,C,False,False,0.0,False
WH014,698,337,42,13,2026-06-14,Sony Audio Ducimus,Electronics,98320.83,42193.13,B,True,False,0.0,False
WH014,699,232,28,10,2026-07-15,Hamleys Plush Accusantium,Toys,4690.33,3222.89,C,True,False,0.0,True
WH014,700,91,45,13,2026-06-01,Rupa Fiction Aperiam,Books,1511.36,1062.68,C,False,False,0.0,False
WH014,701,49,23,8,2026-05-19,Lakme Haircare Quia,Beauty,3018.49,2008.78,C,False,False,0.0,False
WH014,702,53,34,15,2026-06-17,Prestige Cookware Temporibus,Home & Kitchen,26754.84,16839.73,C,False,False,0.0,False
WH014,704,44,48,5,2026-06-05,Arihant Fiction Quidem,Books,665.48,479.26,C,False,False,0.0,False
WH014,706,133,38,14,2026-07-02,Zara Accessories Voluptatum,Fashion,6354.36,3597.84,C,True,False,0.0,True
WH014,707,64,24,5,2026-05-19,IKEA Cookware Dolorum,Home & Kitchen,43134.3,25229.46,A,False,False,0.0,False
WH014,709,0,44,10,2026-06-09,Yonex Fitness Enim,Sports,1010.5,410.52,C,False,True,0.0,False
WH014,711,53,35,6,2026-07-01,Decathlon Outdoor Velit,Sports,15755.0,8021.99,B,False,False,0.0,False
WH014,713,175,42,14,2026-07-08,Mamaearth Skincare Alias,Beauty,4352.83,1836.17,C,True,False,0.0,True
WH014,714,310,38,18,2026-05-23,Cello Pens Impedit,Stationery,1144.62,501.31,C,True,False,0.0,True
WH014,715,86,31,11,2026-05-28,Samsung Wearables Dolorem,Electronics,92718.55,67710.8,A,False,False,0.0,False
WH014,716,51,42,10,2026-06-25,Zara Kids Blanditiis,Fashion,4472.97,2447.61,C,False,False,0.0,False
WH014,717,69,40,12,2026-07-11,Zara Women Numquam,Fashion,7332.06,3798.54,B,False,False,0.0,False
WH014,718,64,25,13,2026-07-04,Mattel Educational Recusandae,Toys,2627.41,1397.61,C,False,False,0.0,False
WH014,719,77,37,10,2026-06-06,Bombay Dyeing Cookware Aut,Home & Kitchen,14382.62,6508.87,A,False,False,0.0,False
WH014,720,105,23,17,2026-06-02,Zara Men Hic,Fashion,6457.12,3032.48,C,True,False,0.0,True
WH014,721,364,40,12,2026-06-08,Lego Educational Corrupti,Toys,1529.23,672.82,C,True,False,0.0,True
WH014,722,72,41,18,2026-06-26,Faber-Castell Art Supplies Accusantium,Stationery,1434.08,834.96,C,False,False,0.0,False
WH014,723,34,48,14,2026-07-02,Nike Men Qui,Fashion,7646.51,4706.77,C,False,False,0.0,False
WH014,724,238,12,10,2026-07-09,Samsung Wearables Quasi,Electronics,94188.8,69275.58,B,True,False,0.0,False
WH014,725,269,46,10,2026-07-02,Zara Women Aliquam,Fashion,9679.53,3912.96,C,True,False,0.0,True
WH014,729,146,36,12,2026-06-07,Funskool Educational Minima,Toys,5757.87,3009.37,C,True,False,0.0,True
WH014,730,20,13,14,2026-06-22,Samsung Laptops Similique,Electronics,134431.0,66049.37,B,False,False,0.0,False
WH014,731,21,18,7,2026-05-25,Bajaj Bedding Facilis,Home & Kitchen,33165.35,20026.57,B,False,False,0.0,False
WH014,732,121,49,14,2026-05-19,Funskool Plush Distinctio,Toys,4998.89,3185.53,C,False,False,0.0,False
WH014,733,51,29,12,2026-07-10,Boat Wearables Facere,Electronics,114257.36,52408.13,B,False,False,0.0,False
WH014,735,62,25,19,2026-06-02,Hamleys Board Games Temporibus,Toys,4274.76,2084.32,C,False,False,0.0,False
WH014,736,80,25,11,2026-06-27,Amul Snacks Porro,Grocery,153.83,71.11,C,True,False,0.0,True
WH014,739,9,23,19,2026-06-29,Nykaa Skincare Autem,Beauty,4746.63,3253.52,C,False,True,0.0,False
WH014,740,112,26,12,2026-06-09,Cosco Equipment Dolor,Sports,3991.35,2043.47,C,True,False,0.0,True
WH014,741,18,24,12,2026-07-09,Bombay Dyeing Bedding Blanditiis,Home & Kitchen,14657.3,6600.38,C,False,False,0.0,False
WH014,742,559,26,9,2026-07-15,Rupa Fiction Praesentium,Books,209.34,149.55,C,True,False,0.0,True
WH014,744,20,15,13,2026-07-11,Amul Snacks Fugit,Grocery,617.29,428.24,C,False,False,0.0,False
WH014,746,9,25,10,2026-05-26,Decathlon Outdoor Ab,Sports,18046.04,10386.22,C,False,True,0.0,False
WH014,747,389,23,12,2026-05-23,Lakme Skincare Laborum,Beauty,2418.78,1090.62,C,True,False,0.0,True
WH014,748,388,11,10,2026-05-17,Penguin Academic Soluta,Books,446.65,252.87,C,True,False,0.0,True
WH014,749,263,16,11,2026-07-06,Mattel Plush Dolorum,Toys,7989.15,5161.66,C,True,False,0.0,True
WH014,750,30,44,8,2026-06-03,Sony Smartphones Necessitatibus,Electronics,122424.71,53783.31,A,False,False,0.0,False
WH014,753,18,27,15,2026-07-11,Sony Smartphones Placeat,Electronics,122212.9,50454.07,A,False,False,0.0,False
WH014,755,105,31,5,2026-06-09,Hamleys Action Figures Fugiat,Toys,1797.58,759.92,C,True,False,0.0,True
WH014,756,43,22,15,2026-05-23,Mattel Board Games Suscipit,Toys,6830.27,4434.7,C,False,False,0.0,False
WH014,757,15,41,8,2026-06-02,Yonex Outdoor Itaque,Sports,10225.81,4461.05,C,False,False,0.0,False
WH014,758,73,43,18,2026-05-17,Godrej Care Suscipit,Automotive,2702.51,1539.91,C,False,False,0.0,False
WH014,759,164,43,18,2026-07-04,Funskool Action Figures Error,Toys,7532.61,3738.68,B,True,False,0.0,False
WH014,760,18,31,5,2026-06-30,Zara Accessories Sint,Fashion,9311.56,6884.92,C,False,False,0.0,False
WH014,763,330,36,18,2026-06-05,Amul Snacks Ad,Grocery,793.42,446.86,C,True,False,0.0,True
WH014,764,86,36,12,2026-07-02,Samsung Laptops Ex,Electronics,93736.05,46034.52,B,False,False,0.0,False
WH014,765,61,11,15,2026-06-02,Tata Staples Odit,Grocery,646.5,323.59,C,True,False,0.0,True
WH014,766,18,38,7,2026-05-18,Mamaearth Skincare Consequatur,Beauty,2023.56,907.69,C,False,False,0.0,False
