state,city,total_revenue,order_count,aov
Gujarat,Agra,1292808.8800000001,24,53867.036666666674
Gujarat,Ahmedabad,2040494.6199999999,46,44358.57869565217
Gujarat,Ahmednagar,311190.2,15,20746.013333333332
Gujarat,Aizawl,1779416.6099999999,33,53921.715454545454
Gujarat,Ajmer,1775026.82,42,42262.543333333335
Gujarat,Akola,2898239.8,65,44588.304615384615
Gujarat,Alappuzha,1779579.75,39,45630.25
Gujarat,Aligarh,3664057.67,67,54687.42791044776
Gujarat,Allahabad,867405.11,21,41305.00523809524
Gujarat,Alwar,2005115.83,35,57289.023714285715
Gujarat,Amaravati,3113798.87,33,94357.54151515152
Gujarat,Ambala,1293214.14,36,35922.615
Gujarat,Ambarnath,3388893.02,58,58429.19
Gujarat,Ambattur,2377179.21,28,84899.25749999999
Gujarat,Amravati,516133.18,8,64516.6475
Gujarat,Amritsar,4967926.43,67,74148.15567164178
Gujarat,Amroha,4774737.67,80,59684.220875
Gujarat,Anand,1211764.89,32,37867.6528125
Gujarat,Anantapur,169050.58,7,24150.082857142854
Gujarat,Anantapuram,2142884.54,41,52265.476585365854
Gujarat,Arrah,3203771.46,46,69647.20565217391
Gujarat,Asansol,321388.89,7,45912.69857142858
Gujarat,Aurangabad,2784196.88,54,51559.20148148148
Gujarat,Avadi,3910427.31,69,56672.85956521739
Gujarat,Bahraich,3245734.4699999997,35,92735.27057142857
Gujarat,Ballia,2154108.48,37,58219.14810810811
Gujarat,Bally,1255305.72,26,48280.98923076923
Gujarat,Bangalore,1374780.26,27,50917.787407407406
Gujarat,Baranagar,3495275.4699999997,71,49229.23197183098
Gujarat,Barasat,1899634.05,41,46332.53780487805
Gujarat,Bardhaman,1641015.48,42,39071.79714285714
Gujarat,Bareilly,2645400.92,64,41334.389375
Gujarat,Bathinda,1771795.76,34,52111.64
Gujarat,Begusarai,1051921.3900000001,19,55364.28368421053
Gujarat,Belgaum,2287837.69,49,46690.56510204082
Gujarat,Bellary,1347359.94,27,49902.22
Gujarat,Berhampore,1138369.44,24,47432.06
Gujarat,Berhampur,2945074.56,66,44622.34181818182
Gujarat,Bettiah,4171560.66,68,61346.480294117646
Gujarat,Bhagalpur,2994070.35,47,63703.62446808511
Gujarat,Bhalswa Jahangir Pur,3701543.3,53,69840.43962264151
Gujarat,Bharatpur,1304728.18,37,35262.92378378378
Gujarat,Bhatpara,2558893.41,39,65612.65153846155
Gujarat,Bhavnagar,544496.88,18,30249.826666666668
Gujarat,Bhilai,1448118.51,34,42591.72088235294
Gujarat,Bhilwara,743364.31,20,37168.215500000006
Gujarat,Bhimavaram,3450679.76,62,55656.12516129032
Gujarat,Bhind,873006.87,10,87300.687
Gujarat,Bhiwandi,2015361.09,31,65011.64806451613
Gujarat,Bhiwani,5183081.15,78,66449.75833333333
Gujarat,Bhopal,437977.09,12,36498.090833333335
Gujarat,Bhubaneswar,6869642.08,124,55400.33935483871
Gujarat,Bhusawal,1112526.99,29,38362.99965517241
Gujarat,Bidar,3612575.71,69,52356.169710144924
Gujarat,Bidhannagar,3794632.91,60,63243.88183333333
Gujarat,Bihar Sharif,2378659.25,46,51709.983695652176
Gujarat,Bijapur,3060260.58,37,82709.74540540541
Gujarat,Bikaner,299952.2,11,27268.38181818182
Gujarat,Bilaspur,1934576.33,30,64485.87766666667
Gujarat,Bokaro,3701054.35,83,44591.01626506024
Gujarat,Bongaigaon,1412118.02,33,42791.455151515154
Gujarat,Bulandshahr,2684415.5,40,67110.3875
Gujarat,Burhanpur,2171732.04,51,42582.98117647059
Gujarat,Buxar,1127342.45,24,46972.60208333333
Gujarat,Chandigarh,3087924.64,52,59383.166153846156
Gujarat,Chandrapur,1000501.73,18,55583.429444444446
Gujarat,Chapra,551633.32,11,50148.483636363635
Gujarat,Chennai,2828653.05,51,55463.785294117646
Gujarat,Chinsurah,2408410.79,51,47223.740980392155
Gujarat,Chittoor,2309810.67,31,74510.02161290322
Gujarat,Coimbatore,703473.22,22,31976.055454545454
Gujarat,Cuttack,2654773.03,49,54179.04142857142
Gujarat,Danapur,2044310.94,49,41720.631428571425
Gujarat,Darbhanga,3032082.53,68,44589.44897058823
Gujarat,Davanagere,3290268.42,44,74778.82772727273
Gujarat,Dehradun,1834077.76,44,41683.58545454546
Gujarat,Dehri,1420249.17,36,39451.36583333333
Gujarat,Delhi,1149867.71,16,71866.731875
Gujarat,Deoghar,2419582.63,38,63673.227105263155
Gujarat,Dewas,1018454.78,33,30862.26606060606
Gujarat,Dhanbad,590384.71,8,73798.08875
Gujarat,Dharmavaram,2624254.05,59,44478.882203389825
Gujarat,Dhule,1271724.27,39,32608.314615384617
Gujarat,Dibrugarh,2665555.15,48,55532.39895833333
Gujarat,Dindigul,1324963.13,45,29443.62511111111
Gujarat,Durg,2330894.4299999997,45,51797.653999999995
Gujarat,Durgapur,4847637.75,87,55719.974137931036
Gujarat,Eluru,2052152.3599999999,42,48860.770476190475
Gujarat,Erode,2383132.05,55,43329.67363636363
Gujarat,Etawah,1273623.54,36,35378.43166666667
Gujarat,Faridabad,2540397.0700000003,41,61960.90414634147
Gujarat,Farrukhabad,3651993.67,56,65214.17267857143
Gujarat,Fatehpur,1874379.1300000001,39,48061.003333333334
Gujarat,Firozabad,2004602.45,24,83525.10208333333
Gujarat,Gandhidham,1247413.41,43,29009.61418604651
Gujarat,Gandhinagar,1514412.35,29,52221.115517241386
Gujarat,Gangtok,2726650.65,54,50493.53055555555
Gujarat,Gaya,3893943.52,68,57263.87529411765
Gujarat,Ghaziabad,3254811.13,81,40182.85345679012
Gujarat,Giridih,826302.37,20,41315.1185
Gujarat,Gopalpur,2282077.45,35,65202.21285714286
Gujarat,Gorakhpur,2067520.23,30,68917.341
Gujarat,Gudivada,1487782.18,24,61990.924166666664
Gujarat,Gulbarga,867973.62,19,45682.822105263156
Gujarat,Guna,2038628.93,40,50965.723249999995
Gujarat,Guntakal,2304676.69,28,82309.88178571429
Gujarat,Guntur,1911307.79,28,68260.99250000001
Gujarat,Gurgaon,1944790.3800000001,52,37399.815
Gujarat,Guwahati,2371374.09,43,55148.234651162784
Gujarat,Gwalior,2229246.79,48,46442.64145833333
Gujarat,Hajipur,3710507.95,51,72755.05784313726
Gujarat,Haldia,1632309.8900000001,49,33312.44673469388
Gujarat,Hapur,2433881.46,44,55315.487727272724
Gujarat,Haridwar,2904698.58,39,74479.45076923077
Gujarat,Hazaribagh,1921670.24,47,40886.60085106383
Gujarat,Hindupur,3075924.88,44,69907.38363636364
Gujarat,Hospet,1433477.0699999998,21,68260.81285714285
Gujarat,Hosur,3988046.42,77,51792.81064935065
Gujarat,Howrah,1144967.8900000001,32,35780.246562500004
Gujarat,Hubli–Dharwad,1542537.95,38,40593.10394736842
Gujarat,Hyderabad,114918.03,6,19153.005
Gujarat,Ichalkaranji,2044423.48,30,68147.44933333334
Gujarat,Imphal,245863.77,9,27318.196666666667
Gujarat,Indore,2631421.32,50,52628.4264
Gujarat,Jabalpur,1984195.89,29,68420.54793103448
Gujarat,Jaipur,3308447.31,55,60153.58745454546
Gujarat,Jalandhar,2162261.72,37,58439.50594594595
Gujarat,Jalgaon,3258210.9,56,58182.3375
Gujarat,Jalna,2637223.08,58,45469.363448275864
Gujarat,Jamalpur,2895707.97,52,55686.691730769235
Gujarat,Jammu,2727251.73,60,45454.1955
Gujarat,Jamnagar,1003896.49,28,35853.446071428574
Gujarat,Jamshedpur,5106710.7299999995,111,46006.40297297297
Gujarat,Jaunpur,497642.52999999997,13,38280.194615384615
Gujarat,Jehanabad,758088.62,35,21659.674857142858
Gujarat,Jhansi,4033379.45,72,56019.15902777778
Gujarat,Jodhpur,700797.73,15,46719.848666666665
Gujarat,Jorhat,3642137.2,49,74329.3306122449
Gujarat,Junagadh,1528653.03,30,50955.101
Gujarat,Kadapa,2349863.38,36,65273.982777777775
Gujarat,Kakinada,4544268.34,58,78349.45413793102
Gujarat,Kalyan-Dombivli,1509224.69,41,36810.358292682926
Gujarat,Kamarhati,2612457.09,64,40819.64203125
Gujarat,Kanpur,3894357.85,64,60849.34140625
Gujarat,Karaikudi,2193298.11,53,41382.983207547164
Gujarat,Karawal Nagar,1291913.75,31,41674.6370967742
Gujarat,Karimnagar,2974224.45,39,76262.1653846154
Gujarat,Karnal,2860089.88,58,49311.89448275862
Gujarat,Katihar,873789.93,23,37990.86652173913
Gujarat,Katni,1920091.56,44,43638.44454545455
Gujarat,Kavali,1740297.99,44,39552.22704545454
Gujarat,Khammam,3375431.14,73,46238.782739726026
Gujarat,Khandwa,2670268.61,60,44504.476833333334
Gujarat,Kharagpur,1684189.08,36,46783.03
Gujarat,Khora ,2402036.92,54,44482.165185185186
Gujarat,Kirari Suleman Nagar,676440.87,24,28185.03625
Gujarat,Kishanganj,1873436.0,35,53526.74285714285
Gujarat,Kochi,3233429.71,48,67363.11895833333
Gujarat,Kolhapur,4174291.0500000003,79,52839.127215189874
Gujarat,Kolkata,1629634.98,31,52568.870322580646
Gujarat,Kollam,1192091.85,24,49670.49375
Gujarat,Korba,1736202.12,29,59869.03862068966
Gujarat,Kota,3594605.28,54,66566.76444444444
Gujarat,Kottayam,1468075.8800000001,48,30584.91416666667
Gujarat,Kozhikode,1339413.1600000001,28,47836.18428571429
Gujarat,Kulti,1019591.57,27,37762.65074074074
Gujarat,Kumbakonam,1007883.14,25,40315.325600000004
Gujarat,Kurnool,708696.91,22,32213.49590909091
Gujarat,Latur,4073430.39,56,72739.82839285715
Gujarat,Loni,2002469.29,48,41718.11020833333
Gujarat,Ludhiana,3037158.17,40,75928.95425
Gujarat,Machilipatnam,1416937.56,16,88558.5975
Gujarat,Madanapalle,988610.15,23,42983.05
Gujarat,Madhyamgram,4178087.21,71,58846.29873239437
Gujarat,Madurai,2083490.94,31,67209.38516129032
Gujarat,Mahbubnagar,1284897.37,28,45889.19178571429
Gujarat,Maheshtala,3204049.02,58,55242.22448275862
Gujarat,Malda,3456919.5,57,60647.71052631579
Gujarat,Malegaon,3270368.83,52,62891.708269230774
Gujarat,Mangalore,2592696.79,58,44701.66879310345
Gujarat,Mango,1980130.69,47,42130.440212765956
Gujarat,Mathura,4736998.08,78,60730.74461538462
Gujarat,Mau,1475872.62,21,70279.64857142858
Gujarat,Medininagar,5647034.18,82,68866.27048780487
Gujarat,Meerut,2568188.15,37,69410.49054054054
Gujarat,Mehsana,2480444.37,48,51675.924375
Gujarat,Mira-Bhayandar,2091474.77,34,61513.96382352941
Gujarat,Miryalaguda,595843.8300000001,16,37240.239375000005
Gujarat,Mirzapur,2425135.3,33,73488.94848484849
Gujarat,Moradabad,3637085.24,68,53486.547647058826
Gujarat,Morbi,2493049.12,48,51938.52333333334
Gujarat,Morena,3436401.61,47,73114.92787234043
Gujarat,Motihari,418066.16000000003,23,18176.789565217394
Gujarat,Mumbai,1052042.23,19,55370.643684210525
Gujarat,Munger,810265.81,24,33761.07541666667
Gujarat,Muzaffarnagar,2835550.57,34,83398.54617647058
Gujarat,Muzaffarpur,1021032.67,22,46410.57590909091
Gujarat,Mysore,2351559.74,44,53444.53954545455
Gujarat,Nadiad,1254185.29,27,46451.30703703704
Gujarat,Nagaon,721132.38,21,34339.637142857144
Gujarat,Nagercoil,576721.76,7,82388.82285714286
Gujarat,Nagpur,2191443.26,49,44723.33183673469
Gujarat,Naihati,1292019.69,26,49693.064999999995
Gujarat,Nanded,553985.54,15,36932.369333333336
Gujarat,Nandyal,1136971.09,24,47373.79541666667
Gujarat,Nangloi Jat,1756890.41,48,36601.88354166666
Gujarat,Narasaraopet,1357728.06,29,46818.208965517246
Gujarat,Nashik,2071061.42,60,34517.69033333333
Gujarat,Nellore,932275.73,33,28250.779696969697
Gujarat,New Delhi,2109128.09,40,52728.202249999995
Gujarat,Nizamabad,1791591.15,52,34453.67596153846
Gujarat,Noida,2858373.12,41,69716.4175609756
Gujarat,North Dumdum,229529.75,11,20866.340909090908
Gujarat,Ongole,1425606.62,29,49158.848965517245
Gujarat,Orai,2523651.26,50,50473.0252
Gujarat,Ozhukarai,1300177.78,23,56529.46869565218
Gujarat,Pali,3857458.69,67,57574.01029850746
Gujarat,Pallavaram,2122208.29,32,66319.0090625
Gujarat,Panchkula,2401452.46,37,64904.12054054054
Gujarat,Panihati,2624597.21,52,50473.02326923077
Gujarat,Panipat,3193699.48,60,53228.32466666667
Gujarat,Panvel,3594061.17,54,66556.68833333334
Gujarat,Parbhani,2580914.6,44,58657.15
Gujarat,Patiala,3960956.48,101,39217.39089108911
Gujarat,Patna,1109879.67,6,184979.94499999998
Gujarat,Phagwara,1627532.5799999998,29,56121.81310344827
Gujarat,Phusro,1337115.82,34,39326.93588235294
Gujarat,Pimpri-Chinchwad,2550252.31,56,45540.219821428575
Gujarat,Pondicherry,2094676.54,29,72230.22551724139
Gujarat,Proddatur,634151.5,20,31707.575
Gujarat,Pudukkottai,1346096.16,39,34515.28615384615
Gujarat,Pune,862695.48,22,39213.43090909091
Gujarat,Purnia,2423098.73,42,57692.8269047619
Gujarat,Raebareli,3349521.57,58,57750.37189655172
Gujarat,Raichur,1164741.49,42,27731.940238095238
Gujarat,Raiganj,2657059.1,44,60387.70681818182
Gujarat,Raipur,238427.45,13,18340.57307692308
Gujarat,Rajahmundry,2423948.39,40,60598.70975
Gujarat,Rajkot,2761724.75,53,52108.014150943396
Gujarat,Rajpur Sonarpur,2168361.53,40,54209.03825
Gujarat,Ramagundam,2277463.19,44,51760.527045454546
Gujarat,Ramgarh,3686237.65,55,67022.50272727273
Gujarat,Rampur,807550.96,17,47502.99764705882
Gujarat,Ranchi,620435.96,19,32654.524210526313
Gujarat,Ratlam,1779251.83,24,74135.49291666667
Gujarat,Raurkela Industrial Township,3755819.67,57,65891.57315789473
Gujarat,Rewa,2170607.14,45,48235.714222222225
Gujarat,Rohtak,1343932.79,43,31254.25093023256
Gujarat,Rourkela,944899.3,8,118112.4125
Gujarat,Sagar,1299280.72,19,68383.19578947368
Gujarat,Saharanpur,723935.3899999999,11,65812.30818181817
Gujarat,Saharsa,2171806.48,37,58697.472432432434
Gujarat,Salem,3439694.7,44,78174.87954545455
Gujarat,Sambalpur,3828524.64,61,62762.699016393446
Gujarat,Sambhal,2315352.91,55,42097.32563636364
Gujarat,Sangli-Miraj & Kupwad,1516492.8599999999,20,75824.643
Gujarat,Sasaram,1859449.0,60,30990.816666666666
Gujarat,Satara,3115271.3,50,62305.426
Gujarat,Satna,5343634.6,70,76337.63714285714
Gujarat,Secunderabad,2068354.8199999998,50,41367.096399999995
Gujarat,Serampore,754523.27,23,32805.35956521739
Gujarat,Shahjahanpur,1552541.62,32,48516.925625
Gujarat,Shimla,217074.14,9,24119.34888888889
Gujarat,Shimoga,867102.4,23,37700.10434782609
Gujarat,Shivpuri,1406380.33,32,43949.3853125
Gujarat,Sikar,1674521.0699999998,26,64404.65653846153
Gujarat,Silchar,2088249.72,35,59664.277714285716
Gujarat,Siliguri,481443.08999999997,16,30090.193124999998
Gujarat,Singrauli,2164503.4,52,41625.06538461538
Gujarat,Sirsa,4205248.09,65,64696.12446153846
Gujarat,Siwan,2848399.5,58,49110.33620689655
Gujarat,Solapur,2334950.55,55,42453.64636363636
Gujarat,Sonipat,1608000.66,38,42315.80684210526
Gujarat,South Dumdum,3991329.56,57,70023.32561403509
Gujarat,Sri Ganganagar,2393953.2199999997,50,47879.064399999996
Gujarat,Srikakulam,1018651.15,25,40746.046
Gujarat,Srinagar,2123518.78,31,68500.60580645161
Gujarat,Sultan Pur Majra,2768604.62,30,92286.82066666667
Gujarat,Surat,1164951.3,25,46598.052
Gujarat,Surendranagar Dudhrej,4167479.67,75,55566.395599999996
Gujarat,Suryapet,2907717.47,73,39831.74616438356
Gujarat,Tadepalligudem,2811471.79,71,39598.19422535211
Gujarat,Tadipatri,1982834.19,64,30981.78421875
Gujarat,Tezpur,1628527.28,32,50891.4775
Gujarat,Thane,1876299.63,40,46907.49075
Gujarat,Thiruvananthapuram,3898177.9,76,51291.81447368421
Gujarat,Thoothukudi,2540039.0500000003,42,60477.120238095245
Gujarat,Thrissur,2287423.13,59,38769.883559322036
Gujarat,Tinsukia,3636744.37,52,69937.39173076923
Gujarat,Tiruchirappalli,377177.66,12,31431.471666666665
Gujarat,Tirunelveli,1262106.36,42,30050.15142857143
Gujarat,Tirupati,2037523.37,25,81500.9348
Gujarat,Tiruppur,805252.19,21,38345.34238095238
Gujarat,Tiruvottiyur,3370257.95,83,40605.51746987952
Gujarat,Tumkur,2227439.33,51,43675.280980392155
Gujarat,Udaipur,4693392.11,83,56546.89289156627
Gujarat,Udupi,2275720.83,31,73410.3493548387
Gujarat,Ujjain,792468.59,26,30479.561153846153
Gujarat,Ulhasnagar,668125.1,16,41757.81875
Gujarat,Uluberia,3497149.85,65,53802.305384615385
Gujarat,Unnao,1701024.11,57,29842.528245614038
Gujarat,Vadodara,1609312.22,26,61896.623846153845
Gujarat,Varanasi,1868269.4,44,42460.66818181818
Gujarat,Vasai-Virar,981101.75,17,57711.867647058825
Gujarat,Vellore,1631168.1099999999,30,54372.27033333333
Gujarat,Vijayanagaram,1375845.28,34,40466.03764705882
Gujarat,Vijayawada,3842976.46,85,45211.48776470588
Gujarat,Visakhapatnam,447944.4,11,40722.218181818185
Gujarat,Warangal,1869158.95,42,44503.784523809525
Gujarat,Yamunanagar,1029566.22,30,34318.873999999996
Karnataka,Adoni,2816577.69,51,55227.013529411764
Karnataka,Agartala,291022.53,15,19401.502
Karnataka,Agra,1772849.31,31,57188.68741935484
Karnataka,Ahmedabad,5668756.78,105,53988.159809523815
Karnataka,Ahmednagar,3451439.96,47,73434.89276595744
Karnataka,Aizawl,3411174.74,77,44300.97064935065
Karnataka,Ajmer,2393766.2800000003,60,39896.10466666667
Karnataka,Akola,1143164.47,25,45726.578799999996
Karnataka,Alappuzha,1388267.28,21,66107.96571428572
Karnataka,Aligarh,2886715.62,65,44411.00953846154
Karnataka,Allahabad,1330369.05,33,40314.21363636364
Karnataka,Alwar,3089457.63,88,35107.47306818182
Karnataka,Amaravati,2405651.5100000002,43,55945.38395348838
Karnataka,Ambala,1371438.49,42,32653.29738095238
Karnataka,Ambarnath,1552036.29,37,41946.92675675676
Karnataka,Ambattur,1652093.66,28,59003.344999999994
Karnataka,Amravati,841817.3200000001,18,46767.628888888896
Karnataka,Amritsar,1324784.94,27,49066.108888888884
Karnataka,Amroha,1157564.88,30,38585.496
Karnataka,Anand,2543858.35,23,110602.53695652174
Karnataka,Anantapur,109899.86,12,9158.321666666667
Karnataka,Anantapuram,3200250.82,31,103233.89741935483
Karnataka,Arrah,1966649.31,51,38561.75117647059
Karnataka,Asansol,2985290.2,77,38770.0025974026
Karnataka,Aurangabad,4498745.33,94,47858.99287234042
Karnataka,Avadi,1351638.6600000001,44,30719.06045454546
Karnataka,Bahraich,706591.0,23,30721.347826086956
Karnataka,Ballia,1249619.98,25,49984.7992
Karnataka,Bally,1615514.87,24,67313.11958333333
Karnataka,Bangalore,2973668.82,53,56106.95886792453
Karnataka,Baranagar,101027.48,9,11225.275555555556
Karnataka,Barasat,745612.1699999999,17,43859.5394117647
Karnataka,Bardhaman,2053450.53,38,54038.171842105265
Karnataka,Bareilly,775948.11,13,59688.31615384615
Karnataka,Bathinda,2508836.07,44,57019.00159090909
Karnataka,Begusarai,1480447.26,38,38959.13842105263
Karnataka,Belgaum,562933.78,10,56293.378000000004
Karnataka,Bellary,1278938.32,24,53289.09666666667
Karnataka,Berhampore,3655498.79,61,59926.20967213115
Karnataka,Berhampur,2430132.5,51,47649.6568627451
Karnataka,Bettiah,2687352.93,62,43344.402096774196
Karnataka,Bhagalpur,1813578.96,48,37782.895
Karnataka,Bhalswa Jahangir Pur,2616910.56,51,51311.971764705886
Karnataka,Bharatpur,2871102.0100000002,65,44170.800153846154
Karnataka,Bhatpara,3876210.53,67,57853.88850746268
Karnataka,Bhavnagar,604314.27,10,60431.427
Karnataka,Bhilai,1350341.31,23,58710.49173913044
Karnataka,Bhilwara,2836783.18,52,54553.5226923077
Karnataka,Bhimavaram,1550154.44,41,37808.64487804878
Karnataka,Bhind,1956716.79,35,55906.194
Karnataka,Bhiwandi,1163648.2,49,23747.922448979592
Karnataka,Bhiwani,1190621.0,38,31332.13157894737
Karnataka,Bhopal,1240757.11,27,45953.967037037044
Karnataka,Bhubaneswar,2578716.85,42,61398.02023809524
Karnataka,Bhusawal,4315055.6,77,56039.68311688311
Karnataka,Bidar,330097.87,9,36677.54111111111
Karnataka,Bidhannagar,1930573.69,34,56781.57911764706
Karnataka,Bihar Sharif,1700724.3699999999,19,89511.80894736841
Karnataka,Bijapur,3099318.2199999997,53,58477.70226415094
Karnataka,Bikaner,294417.03,7,42059.57571428572
Karnataka,Bilaspur,1815438.01,31,58562.5164516129
Karnataka,Bokaro,3402883.93,53,64205.35716981132
Karnataka,Bongaigaon,2191941.17,19,115365.3247368421
Karnataka,Bulandshahr,1627214.67,30,54240.488999999994
Karnataka,Burhanpur,1745660.55,27,64654.09444444445
Karnataka,Buxar,1714706.86,37,46343.42864864865
Karnataka,Chandigarh,1858270.56,27,68824.83555555556
Karnataka,Chandrapur,2072559.98,32,64767.499375
Karnataka,Chapra,4763347.07,51,93398.96215686275
Karnataka,Chennai,2225931.5100000002,41,54291.012439024395
Karnataka,Chinsurah,1151230.2,26,44278.084615384614
Karnataka,Chittoor,2457538.32,35,70215.38057142857
Karnataka,Coimbatore,1574085.09,32,49190.1590625
Karnataka,Cuttack,2364644.54,37,63909.31189189189
Karnataka,Danapur,2046638.76,41,49918.01853658537
Karnataka,Darbhanga,3082830.1,42,73400.71666666667
Karnataka,Davanagere,2149378.98,40,53734.4745
Karnataka,Dehradun,1678950.17,29,57894.83344827586
Karnataka,Dehri,4666314.65,69,67627.74855072465
Karnataka,Delhi,3139611.26,46,68252.41869565217
Karnataka,Deoghar,1237974.19,28,44213.36392857142
Karnataka,Dewas,2193768.94,29,75647.2048275862
Karnataka,Dhanbad,167543.1,6,27923.850000000002
Karnataka,Dharmavaram,1623421.6400000001,33,49194.595151515154
Karnataka,Dhule,933378.39,23,40581.669130434784
Karnataka,Dibrugarh,248508.71,8,31063.58875
Karnataka,Dindigul,4948157.51,75,65975.43346666667
Karnataka,Durg,29872.34,4,7468.085
Karnataka,Durgapur,1438410.47,37,38875.95864864865
Karnataka,Eluru,2905409.19,55,52825.621636363634
Karnataka,Erode,2666990.57,45,59266.45711111111
Karnataka,Etawah,2479867.66,80,30998.34575
Karnataka,Faridabad,2257308.46,34,66391.42529411765
Karnataka,Farrukhabad,921112.4600000001,27,34115.2762962963
Karnataka,Fatehpur,2217484.02,37,59932.00054054054
Karnataka,Firozabad,2110221.53,50,42204.43059999999
Karnataka,Gandhidham,2217863.2800000003,40,55446.58200000001
Karnataka,Gandhinagar,518256.35,10,51825.634999999995
Karnataka,Gangtok,1866637.18,49,38094.63632653061
Karnataka,Gaya,3434348.81,61,56300.80016393443
Karnataka,Ghaziabad,3492707.32,52,67167.44846153846
Karnataka,Giridih,1294914.07,17,76171.41588235294
Karnataka,Gopalpur,3987495.55,60,66458.25916666667
Karnataka,Gorakhpur,1429876.99,26,54995.26884615385
Karnataka,Gudivada,1488208.42,28,53150.30071428571
Karnataka,Gulbarga,2331619.31,46,50687.376304347825
Karnataka,Guna,1300602.66,37,35151.42324324324
Karnataka,Guntakal,1644250.68,41,40103.675121951215
Karnataka,Guntur,2678780.13,50,53575.6026
Karnataka,Gurgaon,4317923.5,75,57572.31333333333
Karnataka,Guwahati,2382340.76,66,36096.07212121212
Karnataka,Gwalior,1994042.3900000001,27,73853.42185185186
Karnataka,Hajipur,4719964.8,107,44111.82056074766
Karnataka,Haldia,3858647.2,66,58464.35151515152
