warehouse_id,product_id,stock_quantity,reorder_level
WH_SOUTH,762,465,150
WH_EAST,762,435,190
WH_WEST,763,400,161
WH_NORTH,763,69,79
WH_SOUTH,763,578,176
WH_EAST,763,406,147
WH_WEST,764,753,142
WH_NORTH,764,192,183
WH_SOUTH,764,845,144
WH_EAST,764,271,120
WH_WEST,765,244,57
WH_NORTH,765,514,91
WH_SOUTH,765,976,181
WH_EAST,765,520,60
WH_WEST,766,345,53
WH_NORTH,766,406,199
WH_SOUTH,766,532,92
WH_EAST,766,589,81
WH_WEST,767,294,164
WH_NORTH,767,878,86
WH_SOUTH,767,776,186
WH_EAST,767,466,91
WH_WEST,768,631,76
WH_NORTH,768,886,189
WH_SOUTH,768,59,186
WH_EAST,768,562,196
WH_WEST,769,142,122
WH_NORTH,769,392,127
WH_SOUTH,769,503,90
WH_EAST,769,943,50
WH_WEST,770,355,168
WH_NORTH,770,415,140
WH_SOUTH,770,881,147
WH_EAST,770,931,157
WH_WEST,771,678,95
WH_NORTH,771,314,72
WH_SOUTH,771,707,146
WH_EAST,771,881,153
WH_WEST,772,468,165
WH_NORTH,772,404,161
WH_SOUTH,772,877,176
WH_EAST,772,807,134
WH_WEST,773,799,98
WH_NORTH,773,658,180
WH_SOUTH,773,742,128
WH_EAST,773,139,85
WH_WEST,774,881,73
WH_NORTH,774,49,194
WH_SOUTH,774,779,118
WH_EAST,774,923,68
WH_WEST,775,497,131
WH_NORTH,775,909,69
WH_SOUTH,775,580,77
WH_EAST,775,738,85
WH_WEST,776,43,179
WH_NORTH,776,367,185
WH_SOUTH,776,641,196
WH_EAST,776,424,171
WH_WEST,777,642,163
WH_NORTH,777,527,60
WH_SOUTH,777,312,136
WH_EAST,777,371,63
WH_WEST,778,49,108
WH_NORTH,778,191,157
WH_SOUTH,778,867,180
WH_EAST,778,36,197
WH_WEST,779,531,78
WH_NORTH,779,365,51
WH_SOUTH,779,129,97
WH_EAST,779,881,82
WH_WEST,780,667,160
WH_NORTH,780,526,66
WH_SOUTH,780,608,105
WH_EAST,780,415,122
WH_WEST,781,468,150
WH_NORTH,781,839,182
WH_SOUTH,781,350,60
WH_EAST,781,603,74
WH_WEST,782,293,74
WH_NORTH,782,540,109
WH_SOUTH,782,325,163
WH_EAST,782,241,55
WH_WEST,783,982,124
WH_NORTH,783,943,85
WH_SOUTH,783,351,115
WH_EAST,783,659,55
WH_WEST,784,850,96
WH_NORTH,784,854,116
WH_SOUTH,784,936,165
WH_EAST,784,484,188
WH_WEST,785,96,193
WH_NORTH,785,846,191
WH_SOUTH,785,556,118
WH_EAST,785,344,172
WH_WEST,786,861,191
WH_NORTH,786,322,139
WH_SOUTH,786,198,141
WH_EAST,786,556,88
WH_WEST,787,689,58
WH_NORTH,787,874,163
WH_SOUTH,787,646,58
WH_EAST,787,692,172
WH_WEST,788,877,107
WH_NORTH,788,279,126
WH_SOUTH,788,690,169
WH_EAST,788,364,59
WH_WEST,789,944,155
WH_NORTH,789,384,83
WH_SOUTH,789,792,62
WH_EAST,789,27,96
WH_WEST,790,689,141
WH_NORTH,790,368,163
WH_SOUTH,790,729,192
WH_EAST,790,204,107
WH_WEST,791,723,179
WH_NORTH,791,20,137
WH_SOUTH,791,805,96
WH_EAST,791,671,115
WH_WEST,792,736,124
WH_NORTH,792,535,64
WH_SOUTH,792,307,84
WH_EAST,792,680,92
WH_WEST,793,864,121
WH_NORTH,793,431,59
WH_SOUTH,793,270,142
WH_EAST,793,840,128
WH_WEST,794,272,172
WH_NORTH,794,579,76
WH_SOUTH,794,323,179
WH_EAST,794,522,102
WH_WEST,795,831,114
WH_NORTH,795,556,94
WH_SOUTH,795,395,104
WH_EAST,795,967,168
WH_WEST,796,754,172
WH_NORTH,796,399,199
WH_SOUTH,796,738,50
WH_EAST,796,291,76
WH_WEST,797,131,74
WH_NORTH,797,901,111
WH_SOUTH,797,648,122
WH_EAST,797,289,124
WH_WEST,798,138,80
WH_NORTH,798,766,105
WH_SOUTH,798,379,113
WH_EAST,798,548,175
WH_WEST,799,994,127
WH_NORTH,799,465,53
WH_SOUTH,799,55,152
WH_EAST,799,593,154
WH_WEST,800,844,143
WH_NORTH,800,711,101
WH_SOUTH,800,919,103
WH_EAST,800,165,102
WH_WEST,801,321,53
WH_NORTH,801,46,71
WH_SOUTH,801,652,178
WH_EAST,801,266,89
WH_WEST,802,501,155
WH_NORTH,802,975,68
WH_SOUTH,802,681,166
WH_EAST,802,84,188
WH_WEST,803,715,118
WH_NORTH,803,671,104
WH_SOUTH,803,28,137
WH_EAST,803,144,67
WH_WEST,804,610,177
WH_NORTH,804,132,69
WH_SOUTH,804,738,189
WH_EAST,804,997,69
WH_WEST,805,401,147
WH_NORTH,805,588,199
WH_SOUTH,805,415,116
WH_EAST,805,527,177
WH_WEST,806,580,68
WH_NORTH,806,675,97
WH_SOUTH,806,946,195
WH_EAST,806,915,133
WH_WEST,807,69,169
WH_NORTH,807,52,139
WH_SOUTH,807,90,133
WH_EAST,807,402,193
WH_WEST,808,81,177
WH_NORTH,808,741,190
WH_SOUTH,808,219,101
WH_EAST,808,81,182
WH_WEST,809,389,133
WH_NORTH,809,505,166
WH_SOUTH,809,84,63
WH_EAST,809,437,197
WH_WEST,810,812,68
WH_NORTH,810,243,150
WH_SOUTH,810,425,188
WH_EAST,810,507,74
WH_WEST,811,582,167
WH_NORTH,811,306,157
WH_SOUTH,811,372,119
WH_EAST,811,958,110
WH_WEST,812,65,139
WH_NORTH,812,686,126
WH_SOUTH,812,126,83
WH_EAST,812,648,51
WH_WEST,813,596,129
WH_NORTH,813,318,137
WH_SOUTH,813,226,79
WH_EAST,813,227,185
WH_WEST,814,595,108
WH_NORTH,814,359,160
WH_SOUTH,814,700,109
WH_EAST,814,2,148
WH_WEST,815,824,79
WH_NORTH,815,814,55
WH_SOUTH,815,486,55
WH_EAST,815,776,50
WH_WEST,816,296,108
WH_NORTH,816,341,141
WH_SOUTH,816,55,184
WH_EAST,816,434,188
WH_WEST,817,623,75
WH_NORTH,817,816,142
WH_SOUTH,817,740,159
WH_EAST,817,870,84
WH_WEST,818,191,74
WH_NORTH,818,150,107
WH_SOUTH,818,125,126
WH_EAST,818,698,86
WH_WEST,819,974,123
WH_NORTH,819,520,79
WH_SOUTH,819,700,166
WH_EAST,819,447,141
WH_WEST,820,696,147
WH_NORTH,820,992,136
WH_SOUTH,820,872,67
WH_EAST,820,887,123
WH_WEST,821,60,150
WH_NORTH,821,417,80
WH_SOUTH,821,972,103
WH_EAST,821,482,130
WH_WEST,822,234,176
WH_NORTH,822,948,164
WH_SOUTH,822,876,87
WH_EAST,822,208,120
WH_WEST,823,751,141
WH_NORTH,823,176,99
WH_SOUTH,823,671,167
WH_EAST,823,999,135
WH_WEST,824,958,140
WH_NORTH,824,121,73
WH_SOUTH,824,922,58
WH_EAST,824,965,165
WH_WEST,825,770,107
WH_NORTH,825,866,142
WH_SOUTH,825,770,110
WH_EAST,825,688,159
WH_WEST,826,953,93
WH_NORTH,826,384,77
WH_SOUTH,826,443,173
WH_EAST,826,611,98
WH_WEST,827,959,123
WH_NORTH,827,886,154
WH_SOUTH,827,821,69
WH_EAST,827,926,159
WH_WEST,828,422,184
WH_NORTH,828,581,83
WH_SOUTH,828,885,114
WH_EAST,828,257,56
WH_WEST,829,969,162
WH_NORTH,829,450,164
WH_SOUTH,829,176,134
WH_EAST,829,890,155
WH_WEST,830,513,78
WH_NORTH,830,469,168
WH_SOUTH,830,67,115
WH_EAST,830,531,105
WH_WEST,831,113,132
WH_NORTH,831,392,133
WH_SOUTH,831,127,141
WH_EAST,831,353,157
WH_WEST,832,957,81
WH_NORTH,832,64,63
WH_SOUTH,832,219,187
WH_EAST,832,515,128
WH_WEST,833,694,199
WH_NORTH,833,826,171
WH_SOUTH,833,78,89
WH_EAST,833,445,106
WH_WEST,834,789,62
WH_NORTH,834,386,169
WH_SOUTH,834,311,173
WH_EAST,834,821,184
WH_WEST,835,714,147
WH_NORTH,835,683,171
WH_SOUTH,835,13,170
WH_EAST,835,614,171
WH_WEST,836,472,93
WH_NORTH,836,336,89
WH_SOUTH,836,83,183
WH_EAST,836,860,81
WH_WEST,837,734,106
WH_NORTH,837,342,65
WH_SOUTH,837,299,101
WH_EAST,837,852,155
WH_WEST,838,582,167
WH_NORTH,838,240,116
WH_SOUTH,838,938,64
WH_EAST,838,894,109
WH_WEST,839,341,199
WH_NORTH,839,10,160
WH_SOUTH,839,328,132
WH_EAST,839,144,51
WH_WEST,840,396,107
WH_NORTH,840,463,81
WH_SOUTH,840,373,104
WH_EAST,840,357,129
WH_WEST,841,198,137
WH_NORTH,841,367,185
WH_SOUTH,841,376,66
WH_EAST,841,888,153
WH_WEST,842,988,91
WH_NORTH,842,978,159
WH_SOUTH,842,944,161
WH_EAST,842,3,125
WH_WEST,843,430,160
WH_NORTH,843,543,146
WH_SOUTH,843,411,80
WH_EAST,843,500,82
WH_WEST,844,625,118
WH_NORTH,844,671,86
WH_SOUTH,844,913,87
WH_EAST,844,626,79
WH_WEST,845,482,53
WH_NORTH,845,519,122
WH_SOUTH,845,857,170
WH_EAST,845,425,58
WH_WEST,846,87,81
WH_NORTH,846,516,91
WH_SOUTH,846,142,196
WH_EAST,846,911,136
WH_WEST,847,350,86
WH_NORTH,847,400,144
WH_SOUTH,847,622,91
WH_EAST,847,737,128
WH_WEST,848,118,91
WH_NORTH,848,235,181
WH_SOUTH,848,720,135
WH_EAST,848,495,113
WH_WEST,849,159,180
WH_NORTH,849,94,156
WH_SOUTH,849,851,162
WH_EAST,849,681,123
WH_WEST,850,724,82
WH_NORTH,850,855,193
WH_SOUTH,850,981,57
WH_EAST,850,623,74
WH_WEST,851,655,163
WH_NORTH,851,227,80
WH_SOUTH,851,991,93
WH_EAST,851,464,166
WH_WEST,852,877,125
WH_NORTH,852,876,179
WH_SOUTH,852,542,105
WH_EAST,852,237,133
WH_WEST,853,211,149
WH_NORTH,853,355,160
WH_SOUTH,853,617,116
WH_EAST,853,134,138
WH_WEST,854,301,136
WH_NORTH,854,347,132
WH_SOUTH,854,430,124
WH_EAST,854,507,91
WH_WEST,855,553,106
WH_NORTH,855,625,78
WH_SOUTH,855,934,58
WH_EAST,855,89,197
WH_WEST,856,621,136
WH_NORTH,856,783,159
WH_SOUTH,856,143,123
WH_EAST,856,191,195
WH_WEST,857,524,137
WH_NORTH,857,181,105
WH_SOUTH,857,646,199
WH_EAST,857,430,134
WH_WEST,858,739,119
WH_NORTH,858,79,183
WH_SOUTH,858,230,131
WH_EAST,858,153,73
WH_WEST,859,900,155
WH_NORTH,859,18,161
WH_SOUTH,859,703,87
WH_EAST,859,44,90
WH_WEST,860,461,137
WH_NORTH,860,978,170
WH_SOUTH,860,970,69
WH_EAST,860,101,57
WH_WEST,861,835,131
WH_NORTH,861,834,117
WH_SOUTH,861,964,90
WH_EAST,861,154,74
WH_WEST,862,621,129
WH_NORTH,862,991,129
WH_SOUTH,862,721,140
WH_EAST,862,189,189
WH_WEST,863,948,98
WH_NORTH,863,551,65
WH_SOUTH,863,388,93
WH_EAST,863,791,90
WH_WEST,864,281,59
WH_NORTH,864,808,78
WH_SOUTH,864,363,170
WH_EAST,864,56,86
WH_WEST,865,666,76
WH_NORTH,865,357,192
WH_SOUTH,865,598,149
WH_EAST,865,175,195
WH_WEST,866,17,75
WH_NORTH,866,275,90
WH_SOUTH,866,836,105
WH_EAST,866,326,75
WH_WEST,867,819,142
WH_NORTH,867,811,106
WH_SOUTH,867,299,196
WH_EAST,867,370,73
WH_WEST,868,740,199
WH_NORTH,868,142,112
WH_SOUTH,868,880,120
WH_EAST,868,288,144
WH_WEST,869,766,113
WH_NORTH,869,753,147
WH_SOUTH,869,218,133
WH_EAST,869,570,55
WH_WEST,870,525,199
WH_NORTH,870,778,140
WH_SOUTH,870,648,102
WH_EAST,870,708,170
WH_WEST,871,837,112
WH_NORTH,871,856,62
WH_SOUTH,871,906,106
WH_EAST,871,216,151
WH_WEST,872,190,122
WH_NORTH,872,409,164
WH_SOUTH,872,480,130
WH_EAST,872,263,100
WH_WEST,873,993,194
WH_NORTH,873,177,118
WH_SOUTH,873,311,152
WH_EAST,873,528,54
WH_WEST,874,854,173
WH_NORTH,874,561,139
WH_SOUTH,874,331,61
WH_EAST,874,556,121
WH_WEST,875,301,142
WH_NORTH,875,127,88
WH_SOUTH,875,292,168
WH_EAST,875,438,153
WH_WEST,876,107,141
WH_NORTH,876,190,85
WH_SOUTH,876,458,128
WH_EAST,876,564,195
WH_WEST,877,66,121
WH_NORTH,877,419,86
WH_SOUTH,877,20,195
WH_EAST,877,154,119
WH_WEST,878,97,164
WH_NORTH,878,324,60
WH_SOUTH,878,340,107
WH_EAST,878,560,154
WH_WEST,879,904,146
WH_NORTH,879,737,72
WH_SOUTH,879,541,192
WH_EAST,879,325,185
WH_WEST,880,711,157
WH_NORTH,880,857,161
WH_SOUTH,880,696,169
WH_EAST,880,44,99
WH_WEST,881,929,52
WH_NORTH,881,784,67
WH_SOUTH,881,124,150
WH_EAST,881,576,167
WH_WEST,882,151,82
WH_NORTH,882,126,82
WH_SOUTH,882,358,50
WH_EAST,882,756,104
WH_WEST,883,385,90
WH_NORTH,883,387,74
WH_SOUTH,883,850,160
WH_EAST,883,274,122
WH_WEST,884,417,161
WH_NORTH,884,458,195
WH_SOUTH,884,208,132
WH_EAST,884,984,162
WH_WEST,885,934,128
WH_NORTH,885,604,50
WH_SOUTH,885,620,169
WH_EAST,885,162,116
WH_WEST,886,131,71
WH_NORTH,886,283,151
WH_SOUTH,886,172,127
WH_EAST,886,739,164
WH_WEST,887,497,179
WH_NORTH,887,587,85
WH_SOUTH,887,677,72
WH_EAST,887,579,173
WH_WEST,888,948,93
WH_NORTH,888,113,79
WH_SOUTH,888,20,139
WH_EAST,888,88,132
WH_WEST,889,372,84
WH_NORTH,889,376,89
WH_SOUTH,889,503,97
WH_EAST,889,978,168
WH_WEST,890,98,107
WH_NORTH,890,546,73
WH_SOUTH,890,686,123
WH_EAST,890,409,148
WH_WEST,891,384,53
WH_NORTH,891,336,193
WH_SOUTH,891,824,74
WH_EAST,891,807,89
WH_WEST,892,17,139
WH_NORTH,892,133,52
WH_SOUTH,892,660,160
WH_EAST,892,671,172
WH_WEST,893,986,134
WH_NORTH,893,951,189
WH_SOUTH,893,421,167
WH_EAST,893,880,66
WH_WEST,894,48,197
WH_NORTH,894,521,122
WH_SOUTH,894,117,111
WH_EAST,894,961,199
WH_WEST,895,813,148
WH_NORTH,895,851,125
WH_SOUTH,895,745,164
WH_EAST,895,155,177
WH_WEST,896,28,104
WH_NORTH,896,227,88
WH_SOUTH,896,658,73
WH_EAST,896,108,56
WH_WEST,897,293,174
WH_NORTH,897,311,182
WH_SOUTH,897,935,76
WH_EAST,897,452,174
WH_WEST,898,396,122
WH_NORTH,898,970,175
WH_SOUTH,898,231,162
WH_EAST,898,514,176
WH_WEST,899,81,185
WH_NORTH,899,980,70
WH_SOUTH,899,438,62
WH_EAST,899,195,105
WH_WEST,900,341,139
WH_NORTH,900,606,126
WH_SOUTH,900,970,52
WH_EAST,900,898,57
WH_WEST,901,959,53
WH_NORTH,901,779,56
WH_SOUTH,901,772,65
WH_EAST,901,647,110
WH_WEST,902,887,108
WH_NORTH,902,855,177
WH_SOUTH,902,322,77
WH_EAST,902,569,161
WH_WEST,903,425,82
WH_NORTH,903,893,62
WH_SOUTH,903,118,133
WH_EAST,903,589,55
WH_WEST,904,672,56
WH_NORTH,904,399,169
WH_SOUTH,904,54,93
WH_EAST,904,628,116
WH_WEST,905,900,91
WH_NORTH,905,25,141
WH_SOUTH,905,795,115
WH_EAST,905,113,84
WH_WEST,906,783,82
WH_NORTH,906,661,161
WH_SOUTH,906,733,150
WH_EAST,906,251,136
WH_WEST,907,595,169
WH_NORTH,907,371,198
WH_SOUTH,907,66,178
WH_EAST,907,324,113
WH_WEST,908,255,170
WH_NORTH,908,243,86
WH_SOUTH,908,412,84
WH_EAST,908,519,83
WH_WEST,909,39,141
WH_NORTH,909,651,152
WH_SOUTH,909,684,157
WH_EAST,909,697,198
WH_WEST,910,667,110
WH_NORTH,910,78,99
WH_SOUTH,910,273,186
WH_EAST,910,126,78
WH_WEST,911,744,162
WH_NORTH,911,481,81
WH_SOUTH,911,362,155
WH_EAST,911,331,106
WH_WEST,912,154,161
WH_NORTH,912,151,105
WH_SOUTH,912,38,184
WH_EAST,912,13,184
WH_WEST,913,628,142
WH_NORTH,913,824,82
WH_SOUTH,913,587,161
WH_EAST,913,446,103
WH_WEST,914,626,60
WH_NORTH,914,908,78
WH_SOUTH,914,640,55
WH_EAST,914,719,172
WH_WEST,915,891,90
WH_NORTH,915,548,111
WH_SOUTH,915,521,116
WH_EAST,915,329,161
WH_WEST,916,315,155
WH_NORTH,916,987,199
WH_SOUTH,916,111,192
WH_EAST,916,304,128
WH_WEST,917,651,101
WH_NORTH,917,923,139
WH_SOUTH,917,105,136
WH_EAST,917,922,168
WH_WEST,918,758,131
WH_NORTH,918,37,77
WH_SOUTH,918,13,62
WH_EAST,918,230,102
WH_WEST,919,160,159
WH_NORTH,919,848,141
WH_SOUTH,919,382,101
WH_EAST,919,5,68
WH_WEST,920,919,104
WH_NORTH,920,343,158
WH_SOUTH,920,287,145
WH_EAST,920,565,107
WH_WEST,921,550,163
WH_NORTH,921,434,52
WH_SOUTH,921,199,165
WH_EAST,921,648,147
WH_WEST,922,291,55
WH_NORTH,922,335,63
WH_SOUTH,922,71,185
WH_EAST,922,140,153
WH_WEST,923,808,155
WH_NORTH,923,696,107
WH_SOUTH,923,847,113
WH_EAST,923,231,79
WH_WEST,924,230,182
WH_NORTH,924,466,101
WH_SOUTH,924,51,192
WH_EAST,924,337,121
WH_WEST,925,100,59
WH_NORTH,925,970,126
WH_SOUTH,925,513,101
WH_EAST,925,233,154
WH_WEST,926,852,178
WH_NORTH,926,520,176
WH_SOUTH,926,749,142
WH_EAST,926,745,141
WH_WEST,927,678,157
WH_NORTH,927,660,172
WH_SOUTH,927,390,132
WH_EAST,927,438,106
WH_WEST,928,203,155
WH_NORTH,928,589,76
WH_SOUTH,928,790,97
WH_EAST,928,742,131
WH_WEST,929,843,95
WH_NORTH,929,603,70
WH_SOUTH,929,908,68
WH_EAST,929,474,141
WH_WEST,930,628,140
WH_NORTH,930,914,193
WH_SOUTH,930,498,96
WH_EAST,930,304,170
WH_WEST,931,182,183
WH_NORTH,931,625,108
WH_SOUTH,931,875,140
WH_EAST,931,881,151
WH_WEST,932,593,67
WH_NORTH,932,770,55
WH_SOUTH,932,481,65
WH_EAST,932,847,55
WH_WEST,933,318,62
WH_NORTH,933,238,142
WH_SOUTH,933,95,126
WH_EAST,933,437,89
WH_WEST,934,928,67
WH_NORTH,934,833,194
WH_SOUTH,934,826,95
WH_EAST,934,105,118
WH_WEST,935,748,155
WH_NORTH,935,981,74
WH_SOUTH,935,344,190
WH_EAST,935,638,71
WH_WEST,936,247,88
WH_NORTH,936,725,62
WH_SOUTH,936,738,56
WH_EAST,936,820,117
WH_WEST,937,849,171
WH_NORTH,937,364,164
WH_SOUTH,937,598,185
WH_EAST,937,411,66
WH_WEST,938,448,179
WH_NORTH,938,984,183
WH_SOUTH,938,491,91
WH_EAST,938,733,171
WH_WEST,939,391,81
WH_NORTH,939,23,85
WH_SOUTH,939,50,65
WH_EAST,939,387,122
WH_WEST,940,218,197
WH_NORTH,940,25,126
WH_SOUTH,940,192,197
WH_EAST,940,750,195
WH_WEST,941,102,182
WH_NORTH,941,863,141
WH_SOUTH,941,911,53
WH_EAST,941,643,99
WH_WEST,942,336,64
WH_NORTH,942,546,197
WH_SOUTH,942,136,197
WH_EAST,942,268,106
WH_WEST,943,699,179
WH_NORTH,943,625,115
WH_SOUTH,943,776,57
WH_EAST,943,738,196
WH_WEST,944,215,53
WH_NORTH,944,999,142
WH_SOUTH,944,461,135
WH_EAST,944,971,143
WH_WEST,945,937,121
WH_NORTH,945,731,90
WH_SOUTH,945,823,165
WH_EAST,945,740,63
WH_WEST,946,898,146
WH_NORTH,946,542,104
WH_SOUTH,946,141,190
WH_EAST,946,473,162
WH_WEST,947,308,155
WH_NORTH,947,31,72
WH_SOUTH,947,867,174
WH_EAST,947,621,53
WH_WEST,948,145,110
WH_NORTH,948,166,143
WH_SOUTH,948,897,99
WH_EAST,948,447,167
WH_WEST,949,572,126
WH_NORTH,949,986,193
WH_SOUTH,949,115,126
WH_EAST,949,855,66
WH_WEST,950,657,167
WH_NORTH,950,695,82
WH_SOUTH,950,687,52
WH_EAST,950,809,54
WH_WEST,951,745,116
WH_NORTH,951,960,163
WH_SOUTH,951,844,98
WH_EAST,951,884,161
WH_WEST,952,912,141
WH_NORTH,952,462,69
WH_SOUTH,952,892,54
WH_EAST,952,20,122
WH_WEST,953,757,191
WH_NORTH,953,349,184
WH_SOUTH,953,257,145
WH_EAST,953,594,147
WH_WEST,954,763,156
WH_NORTH,954,593,120
WH_SOUTH,954,672,184
WH_EAST,954,92,170
WH_WEST,955,42,53
WH_NORTH,955,217,147
WH_SOUTH,955,42,138
WH_EAST,955,278,155
WH_WEST,956,214,97
WH_NORTH,956,60,102
WH_SOUTH,956,863,168
WH_EAST,956,912,188
WH_WEST,957,652,68
WH_NORTH,957,299,144
WH_SOUTH,957,142,64
WH_EAST,957,212,52
WH_WEST,958,648,53
WH_NORTH,958,353,124
WH_SOUTH,958,514,74
WH_EAST,958,989,96
WH_WEST,959,252,126
WH_NORTH,959,677,91
WH_SOUTH,959,601,129
WH_EAST,959,960,55
WH_WEST,960,285,141
WH_NORTH,960,118,74
WH_SOUTH,960,646,89
WH_EAST,960,86,91
WH_WEST,961,782,192
WH_NORTH,961,342,109
WH_SOUTH,961,110,109
WH_EAST,961,209,110
WH_WEST,962,960,146
WH_NORTH,962,16,60
WH_SOUTH,962,157,154
WH_EAST,962,406,96
WH_WEST,963,577,123
WH_NORTH,963,590,141
WH_SOUTH,963,34,105
WH_EAST,963,480,171
WH_WEST,964,440,56
WH_NORTH,964,864,165
WH_SOUTH,964,799,99
WH_EAST,964,222,113
WH_WEST,965,564,167
WH_NORTH,965,254,199
WH_SOUTH,965,952,109
WH_EAST,965,689,137
WH_WEST,966,233,178
WH_NORTH,966,443,62
WH_SOUTH,966,916,194
WH_EAST,966,664,141
WH_WEST,967,856,119
WH_NORTH,967,748,176
WH_SOUTH,967,594,134
WH_EAST,967,277,129
WH_WEST,968,507,72
WH_NORTH,968,826,128
WH_SOUTH,968,216,74
WH_EAST,968,45,79
WH_WEST,969,125,171
WH_NORTH,969,426,96
WH_SOUTH,969,75,94
WH_EAST,969,969,160
WH_WEST,970,357,157
WH_NORTH,970,537,162
WH_SOUTH,970,934,157
WH_EAST,970,100,155
WH_WEST,971,621,71
WH_NORTH,971,377,58
WH_SOUTH,971,941,79
WH_EAST,971,700,158
WH_WEST,972,925,195
WH_NORTH,972,8,159
WH_SOUTH,972,281,150
WH_EAST,972,827,64
WH_WEST,973,151,155
WH_NORTH,973,354,174
WH_SOUTH,973,215,177
WH_EAST,973,914,55
WH_WEST,974,933,175
WH_NORTH,974,906,103
WH_SOUTH,974,874,122
WH_EAST,974,137,61
WH_WEST,975,614,143
WH_NORTH,975,653,155
WH_SOUTH,975,22,79
WH_EAST,975,402,168
WH_WEST,976,239,182
WH_NORTH,976,575,96
WH_SOUTH,976,36,185
WH_EAST,976,205,138
WH_WEST,977,280,164
WH_NORTH,977,303,194
WH_SOUTH,977,712,181
WH_EAST,977,864,76
WH_WEST,978,931,145
WH_NORTH,978,829,177
WH_SOUTH,978,613,197
WH_EAST,978,443,138
WH_WEST,979,621,153
WH_NORTH,979,123,81
WH_SOUTH,979,827,155
WH_EAST,979,89,102
WH_WEST,980,177,117
WH_NORTH,980,847,74
WH_SOUTH,980,335,60
WH_EAST,980,178,111
WH_WEST,981,943,155
WH_NORTH,981,191,172
WH_SOUTH,981,916,105
WH_EAST,981,424,193
WH_WEST,982,722,81
WH_NORTH,982,122,80
WH_SOUTH,982,666,119
WH_EAST,982,617,191
WH_WEST,983,936,75
WH_NORTH,983,65,118
WH_SOUTH,983,834,77
WH_EAST,983,950,127
WH_WEST,984,429,78
WH_NORTH,984,494,105
WH_SOUTH,984,399,118
WH_EAST,984,64,131
WH_WEST,985,511,104
WH_NORTH,985,615,156
WH_SOUTH,985,294,57
WH_EAST,985,399,98
WH_WEST,986,419,54
WH_NORTH,986,591,55
WH_SOUTH,986,736,142
WH_EAST,986,713,103
WH_WEST,987,218,50
WH_NORTH,987,214,99
WH_SOUTH,987,177,135
WH_EAST,987,825,58
WH_WEST,988,389,101
WH_NORTH,988,209,160
WH_SOUTH,988,502,96
WH_EAST,988,930,126
WH_WEST,989,28,186
WH_NORTH,989,973,120
WH_SOUTH,989,483,57
WH_EAST,989,165,177
WH_WEST,990,917,150
WH_NORTH,990,435,54
WH_SOUTH,990,474,101
WH_EAST,990,637,127
WH_WEST,991,460,103
WH_NORTH,991,334,60
WH_SOUTH,991,812,153
WH_EAST,991,990,120
WH_WEST,992,444,80
WH_NORTH,992,120,163
WH_SOUTH,992,699,137
WH_EAST,992,527,152
WH_WEST,993,841,174
WH_NORTH,993,202,140
WH_SOUTH,993,997,107
WH_EAST,993,813,151
WH_WEST,994,430,88
WH_NORTH,994,668,98
WH_SOUTH,994,670,181
WH_EAST,994,677,65
WH_WEST,995,162,79
WH_NORTH,995,262,91
WH_SOUTH,995,454,63
WH_EAST,995,101,175
WH_WEST,996,941,95
WH_NORTH,996,233,58
WH_SOUTH,996,607,91
WH_EAST,996,333,93
WH_WEST,997,324,197
WH_NORTH,997,569,53
WH_SOUTH,997,75,125
WH_EAST,997,485,79
WH_WEST,998,994,73
WH_NORTH,998,589,106
WH_SOUTH,998,214,181
WH_EAST,998,681,52
WH_WEST,999,338,145
WH_NORTH,999,562,199
WH_SOUTH,999,445,126
WH_EAST,999,968,189
WH_WEST,1000,695,110
WH_NORTH,1000,194,150
WH_SOUTH,1000,57,149
WH_EAST,1000,46,119
