return_id,order_id,reason
7478,148368,Size Issue
7479,131138,Defective
7480,115079,Arrived Late
7481,154750,Wrong Item
7482,10128,Defective
7483,151731,Size Issue
7484,162226,Defective
7485,118679,Changed Mind
7486,1626,Size Issue
7487,141594,Changed Mind
7488,153794,Wrong Item
7489,152775,Wrong Item
7490,106911,Defective
7491,12040,Wrong Item
7492,55103,Changed Mind
7493,140372,Size Issue
7494,45536,Wrong Item
7495,1387,Arrived Late
7496,85945,Changed Mind
7497,173746,Defective
7498,5344,Defective
7499,87399,Wrong Item
7500,22401,Arrived Late
7501,132126,Changed Mind
7502,42485,Arrived Late
7503,62466,Changed Mind
7504,174946,Changed Mind
7505,186200,Wrong Item
7506,184896,Arrived Late
7507,118031,Wrong Item
7508,16310,Changed Mind
7509,116274,Defective
7510,131728,Defective
7511,79581,Defective
7512,130501,Defective
7513,26008,Arrived Late
7514,184668,Size Issue
7515,92076,Wrong Item
7516,2633,Size Issue
7517,35885,Changed Mind
7518,139162,Wrong Item
7519,190624,Changed Mind
7520,181779,Wrong Item
7521,25030,Changed Mind
7522,72543,Changed Mind
7523,105906,Wrong Item
7524,175279,Changed Mind
7525,159346,Changed Mind
7526,159214,Wrong Item
7527,17264,Defective
7528,34478,Changed Mind
7529,106673,Defective
7530,78478,Changed Mind
7531,52606,Wrong Item
7532,131784,Defective
7533,30259,Changed Mind
7534,16762,Size Issue
7535,27808,Size Issue
7536,88381,Size Issue
7537,146803,Changed Mind
7538,47741,Size Issue
7539,68066,Defective
7540,67612,Size Issue
7541,163267,Arrived Late
7542,96509,Size Issue
7543,11470,Wrong Item
7544,13233,Wrong Item
7545,181463,Defective
7546,156017,Arrived Late
7547,116005,Size Issue
7548,196057,Changed Mind
7549,23654,Changed Mind
7550,81290,Size Issue
7551,21962,Wrong Item
7552,2922,Wrong Item
7553,60296,Defective
7554,130046,Changed Mind
7555,127097,Arrived Late
7556,71350,Changed Mind
7557,134743,Defective
7558,163755,Arrived Late
7559,132638,Changed Mind
7560,189013,Changed Mind
7561,184560,Arrived Late
7562,137957,Defective
7563,30096,Arrived Late
7564,75991,Wrong Item
7565,75232,Changed Mind
7566,99364,Arrived Late
7567,108987,Size Issue
7568,21890,Size Issue
7569,67074,Size Issue
7570,172670,Defective
7571,237,Defective
7572,173628,Arrived Late
7573,128428,Size Issue
7574,135085,Size Issue
7575,45214,Changed Mind
7576,123976,Size Issue
7577,183189,Defective
7578,74888,Wrong Item
7579,18171,Defective
7580,192337,Defective
7581,100953,Changed Mind
7582,124031,Defective
7583,156420,Wrong Item
7584,128812,Wrong Item
7585,45281,Changed Mind
7586,63238,Arrived Late
7587,1838,Wrong Item
7588,44994,Defective
7589,95404,Arrived Late
7590,25948,Arrived Late
7591,173688,Changed Mind
7592,184714,Defective
7593,192764,Changed Mind
7594,69441,Size Issue
7595,5960,Changed Mind
7596,194472,Size Issue
7597,50456,Size Issue
7598,102809,Wrong Item
7599,20167,Defective
7600,164597,Defective
7601,155064,Defective
7602,67747,Wrong Item
7603,174772,Wrong Item
7604,139184,Defective
7605,42428,Wrong Item
7606,30991,Changed Mind
7607,30945,Defective
7608,143740,Changed Mind
7609,6601,Arrived Late
7610,96714,Arrived Late
7611,195273,Size Issue
7612,26523,Size Issue
7613,31288,Wrong Item
7614,145886,Changed Mind
7615,110794,Defective
7616,110969,Wrong Item
7617,23321,Changed Mind
7618,47210,Arrived Late
7619,173752,Changed Mind
7620,35023,Wrong Item
7621,26637,Changed Mind
7622,42120,Changed Mind
7623,103823,Arrived Late
7624,95776,Defective
7625,39663,Defective
7626,125363,Arrived Late
7627,21798,Defective
7628,142011,Size Issue
7629,162385,Defective
7630,115335,Wrong Item
7631,129248,Arrived Late
7632,169453,Wrong Item
7633,44002,Size Issue
7634,20403,Size Issue
7635,159699,Changed Mind
7636,51886,Arrived Late
7637,28731,Wrong Item
7638,196481,Defective
7639,167594,Size Issue
7640,185220,Defective
7641,39183,Size Issue
7642,128219,Changed Mind
7643,119338,Defective
7644,28013,Wrong Item
7645,95932,Changed Mind
7646,55421,Wrong Item
7647,74245,Size Issue
7648,123629,Size Issue
7649,154562,Arrived Late
7650,132370,Changed Mind
7651,106783,Changed Mind
7652,104195,Wrong Item
7653,34356,Size Issue
7654,103643,Defective
7655,48901,Changed Mind
7656,146821,Arrived Late
7657,159486,Wrong Item
7658,172387,Defective
7659,69035,Size Issue
7660,158188,Changed Mind
7661,183507,Size Issue
7662,168407,Defective
7663,62533,Arrived Late
7664,50992,Size Issue
7665,156220,Wrong Item
7666,79356,Arrived Late
7667,118054,Arrived Late
7668,63980,Arrived Late
7669,7052,Changed Mind
7670,29680,Size Issue
7671,80492,Changed Mind
7672,43011,Wrong Item
7673,189108,Arrived Late
7674,23467,Wrong Item
7675,47186,Changed Mind
7676,74517,Size Issue
7677,21170,Changed Mind
7678,139294,Defective
7679,46434,Defective
7680,109381,Size Issue
7681,153223,Arrived Late
7682,102600,Size Issue
7683,121687,Changed Mind
7684,131561,Wrong Item
7685,38038,Arrived Late
7686,173551,Wrong Item
7687,129822,Wrong Item
7688,63162,Wrong Item
7689,17318,Arrived Late
7690,136611,Wrong Item
7691,55271,Wrong Item
7692,84352,Changed Mind
7693,141433,Size Issue
7694,154583,Changed Mind
7695,22180,Defective
7696,150214,Defective
7697,129966,Wrong Item
7698,24855,Changed Mind
7699,43583,Arrived Late
7700,73346,Wrong Item
7701,178819,Arrived Late
7702,160088,Size Issue
7703,158542,Changed Mind
7704,137456,Size Issue
7705,132733,Defective
7706,49080,Size Issue
7707,6258,Defective
7708,160043,Changed Mind
7709,101267,Arrived Late
7710,159866,Wrong Item
7711,124248,Size Issue
7712,138075,Changed Mind
7713,133726,Changed Mind
7714,135576,Size Issue
7715,73334,Changed Mind
7716,147571,Changed Mind
7717,5765,Wrong Item
7718,138340,Defective
7719,39359,Defective
7720,148779,Size Issue
7721,79381,Changed Mind
7722,171572,Defective
7723,70391,Size Issue
7724,191882,Defective
7725,37950,Wrong Item
7726,6576,Wrong Item
7727,117879,Arrived Late
7728,117529,Size Issue
7729,98170,Changed Mind
7730,198874,Changed Mind
7731,26195,Wrong Item
7732,133122,Defective
7733,145711,Changed Mind
7734,95523,Arrived Late
7735,65193,Arrived Late
7736,37309,Defective
7737,112663,Arrived Late
7738,171709,Changed Mind
7739,128988,Changed Mind
7740,138227,Changed Mind
7741,82503,Changed Mind
7742,83844,Changed Mind
7743,77106,Changed Mind
7744,62742,Defective
7745,69246,Size Issue
7746,52647,Changed Mind
7747,190657,Defective
7748,66091,Changed Mind
7749,151021,Defective
7750,199353,Size Issue
7751,83613,Size Issue
7752,150815,Changed Mind
7753,145466,Changed Mind
7754,111670,Arrived Late
7755,87195,Changed Mind
7756,176461,Arrived Late
7757,152036,Changed Mind
7758,78254,Wrong Item
7759,186927,Size Issue
7760,112931,Arrived Late
7761,46219,Size Issue
7762,134681,Arrived Late
7763,163573,Size Issue
7764,75207,Size Issue
7765,144164,Defective
7766,37563,Arrived Late
7767,143845,Wrong Item
7768,130099,Wrong Item
7769,182356,Arrived Late
7770,7353,Defective
7771,193383,Size Issue
7772,145848,Defective
7773,120704,Defective
7774,101607,Defective
7775,133328,Defective
7776,166141,Wrong Item
7777,20395,Changed Mind
7778,38992,Arrived Late
7779,92010,Changed Mind
7780,168547,Defective
7781,138383,Changed Mind
7782,153466,Defective
7783,42021,Defective
7784,145816,Size Issue
7785,52824,Size Issue
7786,50526,Defective
7787,81134,Arrived Late
7788,14883,Changed Mind
7789,135386,Size Issue
7790,167863,Defective
7791,31836,Arrived Late
7792,41124,Wrong Item
7793,184792,Changed Mind
7794,59001,Wrong Item
7795,53129,Defective
7796,75120,Defective
7797,171860,Defective
7798,43721,Wrong Item
7799,32283,Arrived Late
7800,152595,Changed Mind
7801,119635,Changed Mind
7802,58071,Changed Mind
7803,139364,Wrong Item
7804,109599,Arrived Late
7805,132234,Arrived Late
7806,44057,Wrong Item
7807,7069,Wrong Item
7808,6564,Wrong Item
7809,2644,Defective
7810,62603,Size Issue
7811,185878,Wrong Item
7812,139514,Size Issue
7813,135377,Size Issue
7814,141852,Wrong Item
7815,95284,Changed Mind
7816,28734,Wrong Item
7817,83965,Arrived Late
7818,179164,Defective
7819,89913,Wrong Item
7820,190091,Arrived Late
7821,82461,Defective
7822,195612,Changed Mind
7823,117738,Size Issue
7824,72174,Arrived Late
7825,118238,Wrong Item
7826,52168,Arrived Late
7827,157163,Arrived Late
7828,195954,Size Issue
7829,118194,Arrived Late
7830,90878,Size Issue
7831,170546,Size Issue
7832,195778,Arrived Late
7833,37194,Arrived Late
7834,143113,Changed Mind
7835,131760,Defective
7836,32801,Size Issue
7837,163684,Size Issue
7838,109494,Arrived Late
7839,53445,Arrived Late
7840,58092,Size Issue
7841,115007,Wrong Item
7842,13827,Wrong Item
7843,17524,Size Issue
7844,189379,Defective
7845,171336,Defective
7846,91425,Defective
7847,22422,Changed Mind
7848,67491,Changed Mind
7849,157073,Defective
7850,14196,Defective
7851,14581,Wrong Item
7852,47957,Defective
7853,50887,Changed Mind
7854,143015,Size Issue
7855,123490,Arrived Late
7856,10612,Changed Mind
7857,66218,Changed Mind
7858,80430,Arrived Late
7859,120982,Arrived Late
7860,101009,Arrived Late
7861,168671,Arrived Late
7862,45063,Defective
7863,90602,Changed Mind
7864,1535,Wrong Item
7865,88921,Changed Mind
7866,43725,Wrong Item
7867,129041,Arrived Late
7868,179551,Arrived Late
7869,59765,Wrong Item
7870,24861,Wrong Item
7871,40870,Arrived Late
7872,170940,Arrived Late
7873,44078,Arrived Late
7874,106785,Arrived Late
7875,157108,Defective
7876,199833,Wrong Item
7877,198340,Arrived Late
7878,96466,Changed Mind
7879,93701,Arrived Late
7880,98082,Changed Mind
7881,135391,Wrong Item
7882,49389,Arrived Late
7883,100890,Wrong Item
7884,166780,Changed Mind
7885,192572,Changed Mind
7886,69360,Size Issue
7887,189972,Changed Mind
7888,53972,Defective
7889,150103,Wrong Item
7890,71590,Arrived Late
7891,196115,Wrong Item
7892,195359,Changed Mind
7893,63846,Wrong Item
7894,6501,Defective
7895,51000,Size Issue
7896,96539,Changed Mind
7897,70076,Wrong Item
7898,30205,Changed Mind
7899,29453,Arrived Late
7900,116488,Wrong Item
7901,196240,Defective
7902,155024,Wrong Item
7903,78788,Defective
7904,150836,Defective
7905,59116,Size Issue
7906,75494,Arrived Late
7907,41962,Arrived Late
7908,119458,Size Issue
7909,37529,Changed Mind
7910,138637,Size Issue
7911,43428,Arrived Late
7912,80140,Wrong Item
7913,103500,Size Issue
7914,151336,Changed Mind
7915,95727,Wrong Item
7916,103902,Defective
7917,80576,Wrong Item
7918,55510,Size Issue
7919,41209,Changed Mind
7920,127089,Size Issue
7921,151646,Changed Mind
7922,120993,Size Issue
7923,47089,Changed Mind
7924,159993,Wrong Item
7925,48666,Arrived Late
7926,105184,Defective
7927,160906,Defective
7928,76731,Size Issue
7929,196789,Arrived Late
7930,57758,Size Issue
7931,53779,Changed Mind
7932,161821,Size Issue
7933,73175,Arrived Late
7934,168111,Arrived Late
7935,12304,Arrived Late
7936,150076,Size Issue
7937,37297,Defective
7938,94822,Size Issue
7939,171036,Defective
7940,170840,Size Issue
7941,96681,Changed Mind
7942,15323,Arrived Late
7943,117260,Size Issue
7944,170210,Arrived Late
7945,195388,Size Issue
7946,112872,Arrived Late
7947,60233,Wrong Item
7948,192288,Defective
7949,179997,Size Issue
7950,125219,Arrived Late
7951,105966,Size Issue
7952,163104,Size Issue
7953,48788,Arrived Late
7954,187506,Wrong Item
7955,37954,Defective
7956,77757,Defective
7957,116633,Defective
7958,176368,Changed Mind
7959,163858,Defective
7960,186399,Arrived Late
7961,62518,Arrived Late
7962,123090,Changed Mind
7963,134954,Defective
7964,161552,Wrong Item
7965,124247,Arrived Late
7966,61514,Changed Mind
7967,127001,Size Issue
7968,140824,Arrived Late
7969,187878,Changed Mind
7970,65054,Changed Mind
7971,64469,Defective
7972,129222,Defective
7973,102447,Changed Mind
7974,165585,Wrong Item
7975,32266,Defective
7976,57873,Arrived Late
7977,89454,Defective
7978,166027,Defective
7979,188117,Defective
7980,195065,Wrong Item
7981,31159,Wrong Item
7982,133104,Changed Mind
7983,49241,Arrived Late
7984,134424,Defective
7985,24369,Changed Mind
7986,172505,Size Issue
7987,25208,Size Issue
7988,148795,Size Issue
7989,143322,Changed Mind
7990,33293,Wrong Item
7991,118249,Wrong Item
7992,71568,Arrived Late
7993,109810,Arrived Late
7994,174810,Wrong Item
7995,61290,Changed Mind
7996,152342,Wrong Item
7997,84504,Changed Mind
7998,27223,Size Issue
7999,69623,Wrong Item
8000,118901,Defective
8001,92501,Changed Mind
8002,165455,Changed Mind
8003,51403,Size Issue
8004,47815,Changed Mind
8005,97260,Arrived Late
8006,129298,Wrong Item
8007,187459,Changed Mind
8008,12410,Arrived Late
8009,121957,Defective
8010,184427,Changed Mind
8011,102278,Size Issue
8012,51952,Size Issue
8013,69161,Arrived Late
8014,101326,Arrived Late
8015,98648,Defective
8016,38278,Arrived Late
8017,149749,Wrong Item
8018,72523,Arrived Late
8019,181988,Changed Mind
8020,76229,Wrong Item
8021,186771,Arrived Late
8022,5753,Wrong Item
8023,119554,Changed Mind
8024,120887,Defective
8025,172571,Changed Mind
8026,22943,Size Issue
8027,74026,Arrived Late
8028,149989,Wrong Item
8029,50132,Wrong Item
8030,130554,Defective
8031,30735,Defective
8032,72459,Arrived Late
8033,100363,Wrong Item
8034,150094,Defective
8035,177092,Arrived Late
8036,176595,Changed Mind
8037,75530,Wrong Item
8038,36873,Size Issue
8039,32027,Defective
8040,4877,Wrong Item
8041,88716,Size Issue
8042,180585,Changed Mind
8043,11329,Changed Mind
8044,4189,Size Issue
8045,131706,Arrived Late
8046,34693,Wrong Item
8047,154655,Size Issue
8048,72363,Defective
8049,55523,Size Issue
8050,174922,Arrived Late
8051,155490,Size Issue
8052,101976,Defective
8053,180134,Wrong Item
8054,157858,Defective
8055,127008,Changed Mind
8056,11836,Arrived Late
8057,23641,Wrong Item
8058,130665,Arrived Late
8059,73690,Wrong Item
8060,56151,Wrong Item
8061,178274,Size Issue
8062,30403,Arrived Late
8063,99204,Size Issue
8064,164561,Size Issue
8065,128866,Size Issue
8066,3630,Arrived Late
8067,105770,Defective
8068,67481,Defective
8069,108581,Size Issue
8070,160134,Changed Mind
8071,152146,Wrong Item
8072,30851,Wrong Item
8073,46108,Size Issue
8074,46776,Size Issue
8075,196036,Defective
8076,167868,Arrived Late
8077,112423,Defective
8078,90915,Changed Mind
8079,43555,Changed Mind
8080,44008,Changed Mind
8081,160528,Changed Mind
8082,91455,Changed Mind
8083,60526,Size Issue
8084,41961,Changed Mind
8085,9594,Arrived Late
8086,84939,Size Issue
8087,181653,Arrived Late
8088,52028,Changed Mind
8089,447,Wrong Item
8090,148417,Arrived Late
8091,80481,Arrived Late
8092,52858,Wrong Item
8093,8594,Arrived Late
8094,184194,Defective
8095,5992,Arrived Late
8096,59967,Defective
8097,62022,Changed Mind
8098,105967,Arrived Late
8099,2356,Changed Mind
8100,130484,Arrived Late
8101,199596,Wrong Item
8102,90033,Wrong Item
8103,91971,Wrong Item
8104,137421,Wrong Item
8105,26608,Arrived Late
8106,45417,Defective
8107,165729,Defective
8108,127726,Wrong Item
8109,23571,Wrong Item
8110,6364,Size Issue
8111,109168,Wrong Item
8112,117357,Wrong Item
8113,66198,Wrong Item
8114,29853,Wrong Item
8115,69077,Arrived Late
8116,101219,Arrived Late
8117,170748,Arrived Late
8118,142125,Size Issue
8119,37661,Defective
8120,110375,Defective
8121,85224,Size Issue
8122,120138,Wrong Item
8123,22466,Size Issue
8124,165560,Wrong Item
8125,44273,Arrived Late
8126,142253,Arrived Late
8127,50620,Size Issue
8128,106351,Arrived Late
8129,155203,Arrived Late
8130,27261,Defective
8131,188445,Size Issue
8132,53845,Defective
8133,57196,Defective
8134,50988,Size Issue
8135,10769,Changed Mind
8136,155670,Size Issue
8137,171908,Defective
8138,94492,Defective
8139,156767,Changed Mind
8140,188370,Wrong Item
8141,153273,Wrong Item
8142,195965,Size Issue
8143,17292,Wrong Item
8144,25900,Changed Mind
8145,130233,Arrived Late
8146,193864,Arrived Late
8147,117458,Arrived Late
8148,145712,Size Issue
8149,35154,Changed Mind
8150,65293,Arrived Late
8151,7835,Changed Mind
8152,125807,Size Issue
8153,57059,Size Issue
8154,111481,Arrived Late
8155,142358,Changed Mind
8156,113474,Changed Mind
8157,167227,Changed Mind
8158,29650,Defective
8159,105103,Arrived Late
8160,132990,Wrong Item
8161,150165,Arrived Late
8162,115780,Changed Mind
8163,71139,Changed Mind
8164,101664,Arrived Late
8165,130161,Wrong Item
8166,85648,Defective
8167,46395,Size Issue
8168,156361,Changed Mind
8169,80946,Changed Mind
8170,38313,Wrong Item
8171,198995,Changed Mind
8172,133658,Arrived Late
8173,166201,Defective
8174,196358,Size Issue
8175,24651,Changed Mind
8176,80423,Arrived Late
8177,2422,Defective
8178,118942,Defective
8179,87351,Wrong Item
8180,98199,Changed Mind
8181,158369,Arrived Late
8182,92003,Size Issue
8183,86175,Arrived Late
8184,124135,Defective
8185,37036,Arrived Late
8186,75339,Arrived Late
8187,30768,Changed Mind
8188,32198,Changed Mind
8189,63797,Wrong Item
8190,8056,Wrong Item
8191,178587,Changed Mind
8192,98035,Arrived Late
8193,194061,Changed Mind
8194,134392,Defective
8195,79274,Wrong Item
8196,2232,Changed Mind
8197,134348,Wrong Item
8198,71478,Size Issue
8199,8967,Defective
8200,93239,Arrived Late
8201,134807,Size Issue
8202,160952,Wrong Item
8203,117989,Defective
8204,157088,Wrong Item
8205,20635,Size Issue
8206,147782,Arrived Late
8207,28274,Size Issue
8208,179561,Arrived Late
8209,104993,Defective
8210,195687,Changed Mind
8211,37298,Defective
8212,162184,Arrived Late
8213,196977,Arrived Late
8214,134684,Defective
8215,115162,Changed Mind
8216,83387,Size Issue
8217,122395,Arrived Late
8218,44556,Wrong Item
8219,61724,Arrived Late
8220,195924,Size Issue
8221,179299,Defective
8222,19302,Arrived Late
8223,63048,Arrived Late
8224,195221,Size Issue
8225,24565,Changed Mind
8226,88614,Defective
8227,195073,Size Issue
8228,107621,Arrived Late
8229,126748,Arrived Late
8230,93247,Arrived Late
8231,140449,Arrived Late
8232,79605,Size Issue
8233,103218,Arrived Late
8234,79745,Wrong Item
8235,29959,Changed Mind
8236,2828,Wrong Item
8237,88004,Arrived Late
8238,65791,Changed Mind
8239,177574,Size Issue
8240,109441,Changed Mind
8241,110553,Defective
8242,179715,Size Issue
8243,150524,Arrived Late
8244,73695,Changed Mind
8245,38798,Wrong Item
8246,85454,Wrong Item
8247,115511,Wrong Item
8248,46243,Wrong Item
8249,70729,Size Issue
8250,83747,Wrong Item
8251,60187,Changed Mind
8252,95088,Size Issue
8253,80766,Size Issue
8254,12886,Defective
8255,34991,Size Issue
8256,30009,Size Issue
8257,151600,Size Issue
8258,129329,Defective
8259,68282,Wrong Item
8260,1877,Size Issue
8261,89452,Changed Mind
8262,11740,Defective
8263,83015,Changed Mind
8264,34843,Wrong Item
8265,73872,Defective
8266,125053,Changed Mind
8267,101583,Arrived Late
8268,32197,Size Issue
8269,429,Defective
8270,18343,Size Issue
8271,78169,Wrong Item
8272,94249,Defective
8273,59226,Changed Mind
8274,36678,Wrong Item
8275,145858,Arrived Late
8276,50282,Changed Mind
8277,193320,Defective
8278,156552,Defective
8279,20856,Size Issue
8280,94668,Changed Mind
8281,156543,Defective
8282,109664,Changed Mind
8283,95137,Arrived Late
8284,171506,Arrived Late
8285,82507,Size Issue
8286,189790,Changed Mind
8287,190167,Wrong Item
8288,192209,Arrived Late
8289,187835,Changed Mind
8290,125521,Wrong Item
8291,62547,Defective
8292,612,Changed Mind
8293,67069,Defective
8294,6044,Changed Mind
8295,33295,Size Issue
8296,109548,Changed Mind
8297,89557,Changed Mind
8298,46118,Arrived Late
8299,92132,Wrong Item
8300,92546,Size Issue
8301,143244,Arrived Late
8302,75790,Wrong Item
8303,1668,Defective
8304,27217,Wrong Item
8305,166624,Size Issue
8306,86799,Defective
8307,112262,Wrong Item
8308,97101,Changed Mind
8309,83684,Defective
8310,124973,Wrong Item
8311,177593,Size Issue
8312,161096,Defective
8313,147415,Wrong Item
8314,126035,Changed Mind
8315,44503,Changed Mind
8316,180963,Arrived Late
8317,168050,Wrong Item
8318,124356,Defective
8319,111399,Wrong Item
8320,86928,Defective
8321,73344,Changed Mind
8322,62654,Size Issue
8323,56027,Changed Mind
8324,160836,Arrived Late
8325,147763,Changed Mind
8326,158291,Arrived Late
8327,149038,Size Issue
8328,118278,Changed Mind
8329,89583,Changed Mind
8330,111920,Arrived Late
8331,13568,Wrong Item
8332,19611,Arrived Late
8333,118099,Wrong Item
8334,111077,Defective
8335,34581,Wrong Item
8336,76655,Size Issue
8337,28462,Defective
8338,191187,Size Issue
8339,122648,Defective
8340,79760,Changed Mind
8341,148788,Defective
8342,15146,Size Issue
8343,180254,Defective
8344,22043,Defective
8345,124050,Size Issue
8346,76133,Defective
8347,12699,Arrived Late
8348,181131,Size Issue
8349,106478,Defective
8350,84977,Size Issue
8351,116384,Defective
8352,516,Wrong Item
8353,161545,Arrived Late
8354,191678,Size Issue
8355,67438,Defective
8356,143185,Wrong Item
8357,123752,Wrong Item
8358,162463,Changed Mind
8359,48356,Arrived Late
8360,139465,Size Issue
8361,152127,Wrong Item
8362,190470,Wrong Item
8363,76124,Arrived Late
8364,108086,Changed Mind
8365,41352,Size Issue
8366,116265,Arrived Late
8367,132136,Wrong Item
8368,79553,Size Issue
8369,128201,Wrong Item
8370,148461,Arrived Late
8371,135003,Size Issue
8372,124116,Changed Mind
8373,34637,Defective
8374,34850,Defective
8375,130711,Defective
8376,42761,Changed Mind
8377,182409,Changed Mind
8378,190343,Size Issue
8379,152763,Arrived Late
8380,195407,Defective
8381,68019,Wrong Item
8382,6608,Changed Mind
8383,123821,Changed Mind
8384,95846,Changed Mind
8385,182502,Defective
8386,62247,Defective
8387,166878,Arrived Late
8388,144184,Changed Mind
8389,127809,Changed Mind
8390,31113,Wrong Item
8391,31072,Size Issue
8392,42433,Size Issue
8393,69409,Changed Mind
8394,175377,Defective
8395,177194,Size Issue
8396,96982,Changed Mind
8397,36359,Wrong Item
8398,178013,Changed Mind
8399,32058,Defective
8400,143975,Wrong Item
8401,149347,Size Issue
8402,7359,Size Issue
8403,165512,Defective
8404,127064,Changed Mind
8405,199558,Defective
8406,162793,Changed Mind
8407,68882,Changed Mind
8408,33096,Size Issue
8409,169417,Wrong Item
8410,182845,Size Issue
8411,71549,Arrived Late
8412,197987,Arrived Late
8413,151695,Arrived Late
8414,57227,Size Issue
8415,14075,Changed Mind
8416,143857,Wrong Item
8417,115610,Size Issue
8418,78937,Wrong Item
8419,88885,Changed Mind
8420,95065,Changed Mind
8421,100921,Size Issue
8422,25559,Arrived Late
8423,183351,Wrong Item
8424,179286,Wrong Item
8425,197670,Changed Mind
8426,67322,Wrong Item
8427,143686,Arrived Late
8428,157096,Changed Mind
8429,65780,Changed Mind
8430,61461,Defective
8431,26985,Size Issue
8432,7151,Arrived Late
8433,73244,Defective
8434,95675,Size Issue
8435,45498,Defective
8436,24025,Defective
8437,51549,Arrived Late
8438,165026,Changed Mind
8439,165825,Changed Mind
8440,112916,Size Issue
8441,193430,Arrived Late
8442,58061,Defective
8443,107853,Defective
8444,57673,Changed Mind
8445,51841,Wrong Item
8446,32603,Changed Mind
8447,172366,Wrong Item
8448,180524,Wrong Item
8449,140316,Arrived Late
8450,158446,Wrong Item
8451,16827,Arrived Late
8452,157917,Arrived Late
8453,195091,Wrong Item
8454,92440,Wrong Item
8455,149113,Arrived Late
8456,53543,Size Issue
8457,193993,Wrong Item
8458,88128,Changed Mind
8459,101646,Size Issue
8460,8514,Wrong Item
8461,104987,Arrived Late
8462,153764,Wrong Item
8463,1565,Wrong Item
8464,139251,Changed Mind
8465,15133,Size Issue
8466,143484,Size Issue
8467,6946,Wrong Item
8468,14552,Wrong Item
8469,83744,Size Issue
8470,138503,Defective
8471,155639,Wrong Item
8472,156822,Size Issue
8473,118674,Defective
8474,105978,Defective
8475,159000,Defective
8476,27121,Changed Mind
8477,20031,Defective
8478,105778,Changed Mind
8479,195303,Size Issue
8480,140282,Size Issue
8481,10615,Defective
8482,81825,Size Issue
8483,198059,Defective
8484,164895,Size Issue
8485,36886,Arrived Late
8486,82650,Arrived Late
8487,86731,Defective
8488,163345,Changed Mind
8489,129919,Wrong Item
8490,88784,Wrong Item
8491,192306,Wrong Item
8492,25427,Changed Mind
8493,69404,Wrong Item
8494,188177,Arrived Late
8495,67315,Defective
8496,9560,Arrived Late
8497,18386,Changed Mind
8498,191620,Wrong Item
8499,125192,Changed Mind
8500,119909,Size Issue
8501,195445,Wrong Item
8502,70559,Changed Mind
8503,190437,Arrived Late
8504,153216,Wrong Item
8505,149193,Changed Mind
8506,148084,Arrived Late
8507,15314,Arrived Late
8508,130532,Size Issue
8509,43914,Defective
8510,84323,Defective
8511,46162,Wrong Item
8512,7140,Changed Mind
8513,125400,Arrived Late
8514,11287,Changed Mind
8515,107250,Size Issue
8516,187396,Wrong Item
8517,62100,Wrong Item
8518,7167,Arrived Late
8519,132704,Wrong Item
8520,16637,Defective
8521,171181,Defective
8522,161363,Changed Mind
8523,82610,Defective
8524,122354,Changed Mind
8525,115909,Size Issue
8526,114185,Wrong Item
8527,172510,Defective
8528,44177,Arrived Late
8529,56116,Wrong Item
8530,30563,Defective
8531,8418,Size Issue
8532,61656,Changed Mind
8533,28143,Defective
8534,111727,Arrived Late
8535,39539,Arrived Late
8536,44438,Wrong Item
8537,158669,Wrong Item
8538,26710,Arrived Late
8539,116259,Changed Mind
8540,186193,Changed Mind
8541,152063,Arrived Late
8542,195050,Wrong Item
8543,98183,Arrived Late
8544,93408,Size Issue
8545,190164,Defective
8546,49776,Wrong Item
8547,75800,Arrived Late
8548,37104,Changed Mind
8549,40813,Size Issue
8550,166355,Size Issue
8551,27412,Arrived Late
8552,30963,Defective
8553,68036,Wrong Item
8554,112052,Size Issue
8555,57895,Wrong Item
8556,126494,Arrived Late
8557,9660,Changed Mind
8558,179141,Size Issue
8559,170228,Size Issue
8560,170205,Arrived Late
8561,31627,Defective
8562,181558,Arrived Late
8563,173381,Defective
8564,3100,Arrived Late
8565,116417,Size Issue
8566,96091,Changed Mind
8567,75394,Size Issue
8568,48632,Defective
8569,140301,Arrived Late
8570,4753,Size Issue
8571,182662,Defective
8572,133456,Size Issue
8573,184574,Defective
8574,20917,Wrong Item
8575,39134,Changed Mind
8576,124210,Changed Mind
8577,102574,Defective
8578,129879,Defective
8579,24028,Defective
8580,59353,Wrong Item
8581,113936,Changed Mind
8582,195072,Changed Mind
8583,161235,Wrong Item
8584,133148,Arrived Late
8585,167393,Size Issue
8586,60211,Arrived Late
8587,174256,Wrong Item
8588,84853,Arrived Late
8589,26949,Arrived Late
8590,59596,Changed Mind
8591,6656,Changed Mind
8592,120672,Defective
8593,187212,Wrong Item
8594,74383,Changed Mind
8595,9310,Wrong Item
8596,118415,Defective
8597,38594,Defective
8598,187069,Wrong Item
8599,117791,Changed Mind
8600,125645,Size Issue
8601,112418,Arrived Late
8602,40962,Size Issue
8603,10960,Size Issue
8604,38379,Defective
8605,7813,Size Issue
8606,46884,Arrived Late
8607,95193,Size Issue
8608,105142,Size Issue
8609,42830,Size Issue
8610,198591,Size Issue
8611,141183,Changed Mind
8612,162210,Arrived Late
8613,160102,Changed Mind
8614,47457,Defective
8615,173218,Size Issue
8616,40945,Size Issue
8617,26260,Wrong Item
8618,123862,Changed Mind
8619,96348,Arrived Late
8620,172395,Defective
8621,84503,Wrong Item
